Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR31829833	NC_000947.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_000947.1.consensus.fasta
SRR31829833	NC_001445.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_001445.1.consensus.fasta
SRR31829833	NC_001616.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_001616.1.consensus.fasta
SRR31829833	NC_001721.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_001721.1.consensus.fasta
SRR31829833	NC_001777.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_001777.1.consensus.fasta
SRR31829833	NC_001812.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_001812.1.consensus.fasta
SRR31829833	NC_001841.1	4	1.93	0.0555	False	/data/output/mapping/map2Ref/SRR31829833/NC_001841.1.consensus.fasta
SRR31829833	NC_002509.2	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_002509.2.consensus.fasta
SRR31829833	NC_003003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_003003.1.consensus.fasta
SRR31829833	NC_003004.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_003004.1.consensus.fasta
SRR31829833	NC_003492.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_003492.1.consensus.fasta
SRR31829833	NC_004011.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_004011.1.consensus.fasta
SRR31829833	NC_004667.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_004667.1.consensus.fasta
SRR31829833	NC_004706.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_004706.1.consensus.fasta
SRR31829833	NC_004752.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_004752.1.consensus.fasta
SRR31829833	NC_005289.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_005289.1.consensus.fasta
SRR31829833	NC_005290.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_005290.1.consensus.fasta
SRR31829833	NC_009010.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_009010.1.consensus.fasta
SRR31829833	NC_010538.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_010538.1.consensus.fasta
SRR31829833	NC_011541.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_011541.1.consensus.fasta
SRR31829833	NC_014742.1	4	1.92	0.0506	False	/data/output/mapping/map2Ref/SRR31829833/NC_014742.1.consensus.fasta
SRR31829833	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_016003.1.consensus.fasta
SRR31829833	NC_018093.1	2	1.19	0.0239	False	/data/output/mapping/map2Ref/SRR31829833/NC_018093.1.consensus.fasta
SRR31829833	NC_018175.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_018175.1.consensus.fasta
SRR31829833	NC_018455.1	62835	3.94	354.6254	False	/data/output/mapping/map2Ref/SRR31829833/NC_018455.1.consensus.fasta
SRR31829833	NC_019412.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_019412.1.consensus.fasta
SRR31829833	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_022895.1.consensus.fasta
SRR31829833	NC_025252.1	1726	2.09	15.7283	False	/data/output/mapping/map2Ref/SRR31829833/NC_025252.1.consensus.fasta
SRR31829833	NC_026248.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR31829833/NC_026248.1.consensus.fasta
