Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR22534741	NC_000947.1	296294	75.27	2897.6257	True	/data/output/mapping/map2Ref/SRR22534741/NC_000947.1.consensus.fasta
SRR22534741	NC_001445.1	18420	3.82	72.1621	False	/data/output/mapping/map2Ref/SRR22534741/NC_001445.1.consensus.fasta
SRR22534741	NC_001616.1	9	0.78	0.0694	False	/data/output/mapping/map2Ref/SRR22534741/NC_001616.1.consensus.fasta
SRR22534741	NC_001721.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_001721.1.consensus.fasta
SRR22534741	NC_001777.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_001777.1.consensus.fasta
SRR22534741	NC_001812.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_001812.1.consensus.fasta
SRR22534741	NC_001841.1	458	2.13	3.3323	False	/data/output/mapping/map2Ref/SRR22534741/NC_001841.1.consensus.fasta
SRR22534741	NC_002509.2	5471	3.43	36.4522	False	/data/output/mapping/map2Ref/SRR22534741/NC_002509.2.consensus.fasta
SRR22534741	NC_003003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_003003.1.consensus.fasta
SRR22534741	NC_003004.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_003004.1.consensus.fasta
SRR22534741	NC_003492.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_003492.1.consensus.fasta
SRR22534741	NC_004011.1	12	1.03	0.0951	False	/data/output/mapping/map2Ref/SRR22534741/NC_004011.1.consensus.fasta
SRR22534741	NC_004667.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_004667.1.consensus.fasta
SRR22534741	NC_004706.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_004706.1.consensus.fasta
SRR22534741	NC_004752.1	8454	0.92	30.8387	False	/data/output/mapping/map2Ref/SRR22534741/NC_004752.1.consensus.fasta
SRR22534741	NC_005289.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_005289.1.consensus.fasta
SRR22534741	NC_005290.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_005290.1.consensus.fasta
SRR22534741	NC_009010.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_009010.1.consensus.fasta
SRR22534741	NC_010538.1	11625	9.18	69.0396	False	/data/output/mapping/map2Ref/SRR22534741/NC_010538.1.consensus.fasta
SRR22534741	NC_011541.1	22162	4.69	139.7240	False	/data/output/mapping/map2Ref/SRR22534741/NC_011541.1.consensus.fasta
SRR22534741	NC_014742.1	13694	1.99	114.3359	False	/data/output/mapping/map2Ref/SRR22534741/NC_014742.1.consensus.fasta
SRR22534741	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_016003.1.consensus.fasta
SRR22534741	NC_018093.1	187	1.78	1.0283	False	/data/output/mapping/map2Ref/SRR22534741/NC_018093.1.consensus.fasta
SRR22534741	NC_018175.1	2	0.99	0.0194	False	/data/output/mapping/map2Ref/SRR22534741/NC_018175.1.consensus.fasta
SRR22534741	NC_018455.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_018455.1.consensus.fasta
SRR22534741	NC_019412.1	39	1.30	0.4338	False	/data/output/mapping/map2Ref/SRR22534741/NC_019412.1.consensus.fasta
SRR22534741	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_022895.1.consensus.fasta
SRR22534741	NC_025252.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_025252.1.consensus.fasta
SRR22534741	NC_026248.1	1029664	99.95	14433.4350	True	/data/output/mapping/map2Ref/SRR22534741/NC_026248.1.consensus.fasta
SRR22534741	NC_027212.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_027212.1.consensus.fasta
SRR22534741	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_028111.1.consensus.fasta
SRR22534741	NC_031763.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_031763.1.consensus.fasta
SRR22534741	NC_031766.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_031766.1.consensus.fasta
SRR22534741	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_034250.1.consensus.fasta
SRR22534741	NC_038381.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_038381.1.consensus.fasta
SRR22534741	NC_038561.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534741/NC_038561.1.consensus.fasta
SRR22534741	NC_038986.1	1	1.39	0.0139	False	/data/output/mapping/map2Ref/SRR22534741/NC_038986.1.consensus.fasta
