Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR9203069	NC_000947.1	12569	2.04	92.7608	False	/data/output/mapping/map2Ref/SRR9203069/NC_000947.1.consensus.fasta
SRR9203069	NC_001445.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_001445.1.consensus.fasta
SRR9203069	NC_001616.1	25007	1.88	124.9042	False	/data/output/mapping/map2Ref/SRR9203069/NC_001616.1.consensus.fasta
SRR9203069	NC_001721.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_001721.1.consensus.fasta
SRR9203069	NC_001777.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_001777.1.consensus.fasta
SRR9203069	NC_001812.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_001812.1.consensus.fasta
SRR9203069	NC_001841.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_001841.1.consensus.fasta
SRR9203069	NC_002509.2	25	1.13	0.1370	False	/data/output/mapping/map2Ref/SRR9203069/NC_002509.2.consensus.fasta
SRR9203069	NC_003003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_003003.1.consensus.fasta
SRR9203069	NC_003004.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_003004.1.consensus.fasta
SRR9203069	NC_003492.1	25161	3.15	138.1986	False	/data/output/mapping/map2Ref/SRR9203069/NC_003492.1.consensus.fasta
SRR9203069	NC_004011.1	30464	2.13	115.3924	False	/data/output/mapping/map2Ref/SRR9203069/NC_004011.1.consensus.fasta
SRR9203069	NC_004667.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_004667.1.consensus.fasta
SRR9203069	NC_004706.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_004706.1.consensus.fasta
SRR9203069	NC_004752.1	1503871	95.65	13418.7153	True	/data/output/mapping/map2Ref/SRR9203069/NC_004752.1.consensus.fasta
SRR9203069	NC_005289.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_005289.1.consensus.fasta
SRR9203069	NC_005290.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_005290.1.consensus.fasta
SRR9203069	NC_009010.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_009010.1.consensus.fasta
SRR9203069	NC_010538.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_010538.1.consensus.fasta
SRR9203069	NC_011541.1	12760	2.64	65.8081	False	/data/output/mapping/map2Ref/SRR9203069/NC_011541.1.consensus.fasta
SRR9203069	NC_014742.1	6888	0.79	36.0032	False	/data/output/mapping/map2Ref/SRR9203069/NC_014742.1.consensus.fasta
SRR9203069	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_016003.1.consensus.fasta
SRR9203069	NC_018093.1	15448	1.94	90.1352	False	/data/output/mapping/map2Ref/SRR9203069/NC_018093.1.consensus.fasta
SRR9203069	NC_018175.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_018175.1.consensus.fasta
SRR9203069	NC_018455.1	2	0.51	0.0101	False	/data/output/mapping/map2Ref/SRR9203069/NC_018455.1.consensus.fasta
SRR9203069	NC_019412.1	4	2.57	0.0414	False	/data/output/mapping/map2Ref/SRR9203069/NC_019412.1.consensus.fasta
SRR9203069	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_022895.1.consensus.fasta
SRR9203069	NC_025252.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_025252.1.consensus.fasta
SRR9203069	NC_026248.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_026248.1.consensus.fasta
SRR9203069	NC_027212.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_027212.1.consensus.fasta
SRR9203069	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_028111.1.consensus.fasta
SRR9203069	NC_031763.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_031763.1.consensus.fasta
SRR9203069	NC_031766.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_031766.1.consensus.fasta
SRR9203069	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_034250.1.consensus.fasta
SRR9203069	NC_038381.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_038381.1.consensus.fasta
SRR9203069	NC_038561.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_038561.1.consensus.fasta
SRR9203069	NC_038986.1	2	1.42	0.0230	False	/data/output/mapping/map2Ref/SRR9203069/NC_038986.1.consensus.fasta
SRR9203069	NC_038987.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_038987.1.consensus.fasta
SRR9203069	NC_038995.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_038995.1.consensus.fasta
SRR9203069	NC_040712.1	9	3.21	0.0570	False	/data/output/mapping/map2Ref/SRR9203069/NC_040712.1.consensus.fasta
SRR9203069	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_040825.1.consensus.fasta
SRR9203069	NC_043084.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_043084.1.consensus.fasta
SRR9203069	NC_043141.1	7	2.92	0.1728	False	/data/output/mapping/map2Ref/SRR9203069/NC_043141.1.consensus.fasta
SRR9203069	NC_043146.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_043146.1.consensus.fasta
SRR9203069	NC_043150.1	29	5.88	1.6096	False	/data/output/mapping/map2Ref/SRR9203069/NC_043150.1.consensus.fasta
SRR9203069	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_043159.1.consensus.fasta
SRR9203069	NC_043160.1	158	1.87	2.3288	False	/data/output/mapping/map2Ref/SRR9203069/NC_043160.1.consensus.fasta
SRR9203069	NC_043161.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_043161.1.consensus.fasta
SRR9203069	NC_043422.1	103	2.43	1.6197	False	/data/output/mapping/map2Ref/SRR9203069/NC_043422.1.consensus.fasta
SRR9203069	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_055177.1.consensus.fasta
SRR9203069	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR9203069/NC_055491.1.consensus.fasta
SRR9203069	NC_055506.1	4	0.49	0.0197	False	/data/output/mapping/map2Ref/SRR9203069/NC_055506.1.consensus.fasta
