Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR25002071	NC_000947.1	47912	69.21	518.9753	True	/data/output/mapping/map2Ref/SRR25002071/NC_000947.1.consensus.fasta
SRR25002071	NC_001445.1	1230	3.23	7.2588	False	/data/output/mapping/map2Ref/SRR25002071/NC_001445.1.consensus.fasta
SRR25002071	NC_001616.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_001616.1.consensus.fasta
SRR25002071	NC_001721.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_001721.1.consensus.fasta
SRR25002071	NC_001777.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_001777.1.consensus.fasta
SRR25002071	NC_001812.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_001812.1.consensus.fasta
SRR25002071	NC_001841.1	3	0.87	0.0120	False	/data/output/mapping/map2Ref/SRR25002071/NC_001841.1.consensus.fasta
SRR25002071	NC_002509.2	1840	1.21	15.1529	False	/data/output/mapping/map2Ref/SRR25002071/NC_002509.2.consensus.fasta
SRR25002071	NC_003003.1	6999	32.80	102.1867	True	/data/output/mapping/map2Ref/SRR25002071/NC_003003.1.consensus.fasta
SRR25002071	NC_003004.1	21368	48.13	493.6379	True	/data/output/mapping/map2Ref/SRR25002071/NC_003004.1.consensus.fasta
SRR25002071	NC_003492.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_003492.1.consensus.fasta
SRR25002071	NC_004011.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_004011.1.consensus.fasta
SRR25002071	NC_004667.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_004667.1.consensus.fasta
SRR25002071	NC_004706.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_004706.1.consensus.fasta
SRR25002071	NC_004752.1	246	2.07	2.4302	False	/data/output/mapping/map2Ref/SRR25002071/NC_004752.1.consensus.fasta
SRR25002071	NC_005289.1	628	1.50	4.7970	False	/data/output/mapping/map2Ref/SRR25002071/NC_005289.1.consensus.fasta
SRR25002071	NC_005290.1	698	1.45	9.1396	False	/data/output/mapping/map2Ref/SRR25002071/NC_005290.1.consensus.fasta
SRR25002071	NC_009010.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_009010.1.consensus.fasta
SRR25002071	NC_010538.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_010538.1.consensus.fasta
SRR25002071	NC_011541.1	2467	5.26	23.5606	False	/data/output/mapping/map2Ref/SRR25002071/NC_011541.1.consensus.fasta
SRR25002071	NC_014742.1	1262	2.39	7.8228	False	/data/output/mapping/map2Ref/SRR25002071/NC_014742.1.consensus.fasta
SRR25002071	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_016003.1.consensus.fasta
SRR25002071	NC_018093.1	2690	2.47	14.2898	False	/data/output/mapping/map2Ref/SRR25002071/NC_018093.1.consensus.fasta
SRR25002071	NC_018175.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_018175.1.consensus.fasta
SRR25002071	NC_018455.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_018455.1.consensus.fasta
SRR25002071	NC_019412.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_019412.1.consensus.fasta
SRR25002071	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_022895.1.consensus.fasta
SRR25002071	NC_025252.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_025252.1.consensus.fasta
SRR25002071	NC_026248.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_026248.1.consensus.fasta
SRR25002071	NC_027212.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_027212.1.consensus.fasta
SRR25002071	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_028111.1.consensus.fasta
SRR25002071	NC_031763.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_031763.1.consensus.fasta
SRR25002071	NC_031766.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_031766.1.consensus.fasta
SRR25002071	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_034250.1.consensus.fasta
SRR25002071	NC_038381.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_038381.1.consensus.fasta
SRR25002071	NC_038561.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_038561.1.consensus.fasta
SRR25002071	NC_038986.1	4	1.65	0.0551	False	/data/output/mapping/map2Ref/SRR25002071/NC_038986.1.consensus.fasta
SRR25002071	NC_038987.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_038987.1.consensus.fasta
SRR25002071	NC_038995.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_038995.1.consensus.fasta
SRR25002071	NC_040712.1	65	19.23	0.7713	False	/data/output/mapping/map2Ref/SRR25002071/NC_040712.1.consensus.fasta
SRR25002071	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_040825.1.consensus.fasta
SRR25002071	NC_043084.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_043084.1.consensus.fasta
SRR25002071	NC_043141.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_043141.1.consensus.fasta
SRR25002071	NC_043146.1	689	9.32	18.5067	False	/data/output/mapping/map2Ref/SRR25002071/NC_043146.1.consensus.fasta
SRR25002071	NC_043150.1	3980	24.65	359.3632	False	/data/output/mapping/map2Ref/SRR25002071/NC_043150.1.consensus.fasta
SRR25002071	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_043159.1.consensus.fasta
SRR25002071	NC_043160.1	108	1.81	1.7067	False	/data/output/mapping/map2Ref/SRR25002071/NC_043160.1.consensus.fasta
SRR25002071	NC_043161.1	1	1.89	0.0189	False	/data/output/mapping/map2Ref/SRR25002071/NC_043161.1.consensus.fasta
SRR25002071	NC_043422.1	197	2.43	3.1877	False	/data/output/mapping/map2Ref/SRR25002071/NC_043422.1.consensus.fasta
SRR25002071	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_055177.1.consensus.fasta
SRR25002071	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_055491.1.consensus.fasta
SRR25002071	NC_055506.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_055506.1.consensus.fasta
SRR25002071	NC_075430.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_075430.1.consensus.fasta
SRR25002071	NC_075431.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_075431.1.consensus.fasta
SRR25002071	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_076148.1.consensus.fasta
SRR25002071	NC_076205.1	3	0.65	0.0196	False	/data/output/mapping/map2Ref/SRR25002071/NC_076205.1.consensus.fasta
SRR25002071	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_076449.1.consensus.fasta
SRR25002071	NC_076495.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_076495.1.consensus.fasta
SRR25002071	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR25002071/NC_076962.1.consensus.fasta
