Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR22534736	NC_000947.1	94295	71.68	915.0299	True	/data/output/mapping/map2Ref/SRR22534736/NC_000947.1.consensus.fasta
SRR22534736	NC_001445.1	4786	3.10	18.2857	False	/data/output/mapping/map2Ref/SRR22534736/NC_001445.1.consensus.fasta
SRR22534736	NC_001616.1	1	1.05	0.0105	False	/data/output/mapping/map2Ref/SRR22534736/NC_001616.1.consensus.fasta
SRR22534736	NC_001721.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_001721.1.consensus.fasta
SRR22534736	NC_001777.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_001777.1.consensus.fasta
SRR22534736	NC_001812.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_001812.1.consensus.fasta
SRR22534736	NC_001841.1	207	2.13	1.4204	False	/data/output/mapping/map2Ref/SRR22534736/NC_001841.1.consensus.fasta
SRR22534736	NC_002509.2	2041	2.95	13.7151	False	/data/output/mapping/map2Ref/SRR22534736/NC_002509.2.consensus.fasta
SRR22534736	NC_003003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_003003.1.consensus.fasta
SRR22534736	NC_003004.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_003004.1.consensus.fasta
SRR22534736	NC_003492.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_003492.1.consensus.fasta
SRR22534736	NC_004011.1	149	1.05	1.1711	False	/data/output/mapping/map2Ref/SRR22534736/NC_004011.1.consensus.fasta
SRR22534736	NC_004667.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_004667.1.consensus.fasta
SRR22534736	NC_004706.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_004706.1.consensus.fasta
SRR22534736	NC_004752.1	2386	0.83	8.7228	False	/data/output/mapping/map2Ref/SRR22534736/NC_004752.1.consensus.fasta
SRR22534736	NC_005289.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_005289.1.consensus.fasta
SRR22534736	NC_005290.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_005290.1.consensus.fasta
SRR22534736	NC_009010.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_009010.1.consensus.fasta
SRR22534736	NC_010538.1	22819	10.67	135.9127	False	/data/output/mapping/map2Ref/SRR22534736/NC_010538.1.consensus.fasta
SRR22534736	NC_011541.1	6572	2.42	42.0897	False	/data/output/mapping/map2Ref/SRR22534736/NC_011541.1.consensus.fasta
SRR22534736	NC_014742.1	3952	1.98	34.7116	False	/data/output/mapping/map2Ref/SRR22534736/NC_014742.1.consensus.fasta
SRR22534736	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_016003.1.consensus.fasta
SRR22534736	NC_018093.1	64	1.18	0.4173	False	/data/output/mapping/map2Ref/SRR22534736/NC_018093.1.consensus.fasta
SRR22534736	NC_018175.1	6	1.00	0.0579	False	/data/output/mapping/map2Ref/SRR22534736/NC_018175.1.consensus.fasta
SRR22534736	NC_018455.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_018455.1.consensus.fasta
SRR22534736	NC_019412.1	3	1.28	0.0341	False	/data/output/mapping/map2Ref/SRR22534736/NC_019412.1.consensus.fasta
SRR22534736	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_022895.1.consensus.fasta
SRR22534736	NC_025252.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_025252.1.consensus.fasta
SRR22534736	NC_026248.1	2794489	99.99	38925.2092	True	/data/output/mapping/map2Ref/SRR22534736/NC_026248.1.consensus.fasta
SRR22534736	NC_027212.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_027212.1.consensus.fasta
SRR22534736	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_028111.1.consensus.fasta
SRR22534736	NC_031763.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_031763.1.consensus.fasta
SRR22534736	NC_031766.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_031766.1.consensus.fasta
SRR22534736	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_034250.1.consensus.fasta
SRR22534736	NC_038381.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_038381.1.consensus.fasta
SRR22534736	NC_038561.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_038561.1.consensus.fasta
SRR22534736	NC_038986.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_038986.1.consensus.fasta
SRR22534736	NC_038987.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_038987.1.consensus.fasta
SRR22534736	NC_038995.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_038995.1.consensus.fasta
SRR22534736	NC_040712.1	18	12.72	0.2107	False	/data/output/mapping/map2Ref/SRR22534736/NC_040712.1.consensus.fasta
SRR22534736	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_040825.1.consensus.fasta
SRR22534736	NC_043084.1	1	23.55	0.2355	False	/data/output/mapping/map2Ref/SRR22534736/NC_043084.1.consensus.fasta
SRR22534736	NC_043141.1	3752	6.92	154.2094	False	/data/output/mapping/map2Ref/SRR22534736/NC_043141.1.consensus.fasta
SRR22534736	NC_043146.1	4422	7.31	240.6632	False	/data/output/mapping/map2Ref/SRR22534736/NC_043146.1.consensus.fasta
SRR22534736	NC_043150.1	4152	15.96	416.3009	False	/data/output/mapping/map2Ref/SRR22534736/NC_043150.1.consensus.fasta
SRR22534736	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_043159.1.consensus.fasta
SRR22534736	NC_043160.1	2039	10.98	71.1492	False	/data/output/mapping/map2Ref/SRR22534736/NC_043160.1.consensus.fasta
SRR22534736	NC_043161.1	2	1.89	0.0377	False	/data/output/mapping/map2Ref/SRR22534736/NC_043161.1.consensus.fasta
SRR22534736	NC_043422.1	106	13.12	2.3147	False	/data/output/mapping/map2Ref/SRR22534736/NC_043422.1.consensus.fasta
SRR22534736	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_055177.1.consensus.fasta
SRR22534736	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_055491.1.consensus.fasta
SRR22534736	NC_055506.1	2938	0.96	9.3632	False	/data/output/mapping/map2Ref/SRR22534736/NC_055506.1.consensus.fasta
SRR22534736	NC_075430.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_075430.1.consensus.fasta
SRR22534736	NC_075431.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_075431.1.consensus.fasta
SRR22534736	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_076148.1.consensus.fasta
SRR22534736	NC_076205.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_076205.1.consensus.fasta
SRR22534736	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_076449.1.consensus.fasta
SRR22534736	NC_076495.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_076495.1.consensus.fasta
SRR22534736	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534736/NC_076962.1.consensus.fasta
