Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR22534736	NODE_345_length_4929_cov_24.276757	80.1	4929	2466	0.629765	0.00e+00	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR22534736	NODE_1896_length_3325_cov_2658.263973	95.6	3325	3118	0.355356	0.00e+00	acc|GENBANK|AJD23399.1|NEIGHBOR|KJ789140|polyprotein [Japanese yam mosaic virus]	Japanese yam mosaic virus	Blastx
SRR22534736	NODE_1898_length_3210_cov_2125.972930	89.6	3210	3118	0.322963	0.00e+00	acc|GENBANK|AJD23399.1|NEIGHBOR|KJ789140|polyprotein [Japanese yam mosaic virus]	Japanese yam mosaic virus	Blastx
SRR22534736	NODE_2827_length_2884_cov_23.924939	83.1	2884	2466	0.363341	0.00e+00	acc|GENBANK|AOZ57133.1|GENBANK|KX608909|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR22534736	NODE_6315_length_2154_cov_119.688826	90.1	2154	1960	0.366327	0.00e+00	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR22534736	NODE_1900_length_1859_cov_3024.560789	95.3	1859	3117	0.198588	0.00e+00	acc|GENBANK|AJD23395.1|NEIGHBOR|KJ789138|polyprotein [Japanese yam mosaic virus]	Japanese yam mosaic virus	Blastx
SRR22534736	NODE_1291_length_2439_cov_61.175810	77.3	2439	700	0.987143	0.00e+00	acc|GENBANK|ABY48141.1|GENBANK|EU306659|oligopeptidase A [Medicago truncatula]	Medicago truncatula	Blastx
SRR22534736	NODE_44246_length_2526_cov_33.857601	79.0	2526	686	0.978134	0.00e+00	acc|GENBANK|WNO13952.1|GENBANK|OQ968299|coat protein [Guapo partitivirus]	Guapo partitivirus	Blastx
SRR22534736	NODE_4745_length_3676_cov_16.547900	52.1	3676	1161	0.919897	0.00e+00	acc|GENBANK|AAP06788.1|GENBANK|AY234827|phytochrome B1 apoprotein [Zea mays]	Zea mays	Blastx
SRR22534736	NODE_43870_length_4726_cov_17.762412	45.1	4726	1201	1.014155	0.00e+00	acc|GENBANK|QDY52415.1|GENBANK|MK250092|RNA polymerase Rpb2, domain 6 [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR22534736	NODE_36_length_3232_cov_18.460769	51.8	3232	1263	0.779097	0.00e+00	acc|GENBANK|AAL14452.1|GENBANK|AF397035|valyl-tRNA-synthetase G7a/Bat6 [Mus musculus]	Mus musculus	Blastx
SRR22534736	NODE_8156_length_1984_cov_31.422860	86.5	1984	518	1.001931	0.00e+00	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR22534736	NODE_4312_length_2033_cov_14.323500	85.9	2033	518	0.998069	0.00e+00	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR22534736	NODE_1813_length_2848_cov_60.870337	54.4	2848	819	1.014652	2.74e-300	acc|GENBANK|QKF94107.1|GENBANK|MT418680|eukaryotic translation elongation factor 2 [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR22534736	NODE_1919_length_1657_cov_46776.849754	96.3	1657	1960	0.221939	1.31e-291	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR22534736	NODE_5941_length_2142_cov_16.218587	59.7	2142	623	1.008026	2.02e-272	acc|GENBANK|BAL14837.1|GENBANK|AB682995|endo-1,4-b-D-glucanase [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR22534736	NODE_40919_length_1791_cov_10.860637	64.4	1791	759	0.711462	2.24e-272	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR22534736	NODE_1221_length_2231_cov_14.149227	53.2	2231	925	0.824865	3.85e-254	acc|GENBANK|ABY48139.1|GENBANK|EU306659|NORK [Medicago truncatula]	Medicago truncatula	Blastx
SRR22534736	NODE_8388_length_1441_cov_3271.551136	88.8	1441	495	0.812121	4.06e-254	acc|GENBANK|ALG64835.1|GENBANK|KR229934|polyprotein [Japanese yam mosaic virus]	Japanese yam mosaic virus	Blastx
SRR22534736	NODE_644_length_3451_cov_37.491808	40.3	3451	1097	0.909754	3.92e-248	acc|GENBANK|QBK88446.1|GENBANK|MK500389|isoleucyl-tRNA synthetase [Mimivirus LCMiAC01]	Mimivirus LCMiAC01	Blastx
SRR22534736	NODE_44242_length_3588_cov_28.810127	40.4	3588	980	1.031633	1.70e-238	acc|GENBANK|QKF94300.1|GENBANK|MT418680|ubiquitin activating enzyme [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR22534736	NODE_43333_length_1767_cov_15.828720	67.8	1767	478	1.018828	1.89e-238	acc|GENBANK|AAK84479.1|GENBANK|AF275345|putative auxin growth promotor protein [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR22534736	NODE_36771_length_1692_cov_5.473779	60.3	1692	759	0.679842	6.59e-238	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR22534736	NODE_6495_length_3915_cov_15.641680	85.7	3915	388	0.992268	2.35e-231	acc|GENBANK|AAU93529.1|GENBANK|AY691949|alcohol dehydrogenase 1 [Zea mays]	Zea mays	Blastx
SRR22534736	NODE_1934_length_1408_cov_58859.930182	98.4	1408	316	1.000000	2.24e-225	acc|GENBANK|WEY07653.1|GENBANK|OP219495|coat protein [Yam latent virus]	Yam latent virus	Blastx
SRR22534736	NODE_41775_length_1656_cov_5.345040	60.8	1656	759	0.638999	4.93e-219	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR22534736	NODE_658_length_2260_cov_13.975303	50.4	2260	875	0.716571	1.39e-208	acc|GENBANK|BDT62894.1|GENBANK|LC738879|DNA ligase 1-like protein [Trachysalambria curvirostris majanivirus]	Trachysalambria curvirostris majanivirus	Blastx
SRR22534736	NODE_43780_length_1667_cov_8.356793	57.7	1667	912	0.567982	1.99e-208	acc|GENBANK|ACX48824.1|GENBANK|GQ923937|chromomethylase [Zea mays]	Zea mays	Blastx
SRR22534736	NODE_42963_length_2956_cov_10.147109	39.7	2956	1263	0.774347	3.37e-203	acc|GENBANK|AAL14452.1|GENBANK|AF397035|valyl-tRNA-synthetase G7a/Bat6 [Mus musculus]	Mus musculus	Blastx
SRR22534736	NODE_1690_length_2019_cov_66.132931	52.4	2019	897	0.646600	2.59e-197	acc|GENBANK|ABY48136.1|GENBANK|EU306659|glycine-rich protein [Medicago truncatula]	Medicago truncatula	Blastx
SRR22534736	NODE_5005_length_1077_cov_129.815134	83.8	1077	405	0.807407	1.08e-193	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR22534736	NODE_4718_length_1993_cov_61.510714	50.3	1993	574	1.012195	1.47e-191	acc|GENBANK|QBK92332.1|GENBANK|MK500574|translation initiation factor [Pithovirus LCPAC304]	Pithovirus LCPAC304	Blastx
SRR22534736	NODE_2018_length_1337_cov_17.762270	60.8	1337	759	0.557312	1.88e-191	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
