Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR14574594	NODE_28333_length_2318_cov_6.467396	78.9	2318	2466	0.313463	0.00e+00	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR14574594	NODE_4334_length_2427_cov_49.022556	77.1	2427	700	0.987143	0.00e+00	acc|GENBANK|ABY48141.1|GENBANK|EU306659|oligopeptidase A [Medicago truncatula]	Medicago truncatula	Blastx
SRR14574594	NODE_29611_length_2087_cov_8.275560	63.0	2087	763	0.905636	0.00e+00	acc|REFSEQ|YP_009408251.1|REFSEQ|NC_035468|ribonucleotide reductase [Murmansk poxvirus]	Murmansk poxvirus	Blastx
SRR14574594	NODE_5186_length_1450_cov_141.356387	98.8	1450	3085	0.156564	6.10e-314	acc|GENBANK|AGH25928.1|NEIGHBOR|KC473517|coat protein [Yam mild mosaic virus]	Yam mild mosaic virus	Blastx
SRR14574594	NODE_5963_length_1450_cov_696.189132	98.3	1450	3084	0.156615	1.68e-312	acc|GENBANK|AHN96197.1|NEIGHBOR|KJ125473|polyprotein [Yam mild mosaic virus]	Yam mild mosaic virus	Blastx
SRR14574594	NODE_706_length_1738_cov_44.134311	89.4	1738	518	0.907336	3.15e-308	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR14574594	NODE_7304_length_1839_cov_4.716501	67.8	1839	706	0.875354	7.00e-299	acc|GENBANK|WGU26822.1|GENBANK|OQ503488|OPT oligopeptide transporter protein [Triticum monococcum]	Triticum monococcum	Blastx
SRR14574594	NODE_4900_length_1724_cov_23.604967	87.4	1724	518	0.907336	1.01e-298	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR14574594	NODE_22782_length_2837_cov_6.942939	52.8	2837	912	0.849781	1.27e-279	acc|GENBANK|ACX48824.1|GENBANK|GQ923937|chromomethylase [Zea mays]	Zea mays	Blastx
SRR14574594	NODE_30271_length_1488_cov_183.650859	91.5	1488	3084	0.148833	1.64e-279	acc|GENBANK|AGH25933.1|NEIGHBOR|KC407674|polyprotein [Yam mild mosaic virus]	Yam mild mosaic virus	Blastx
SRR14574594	NODE_5147_length_1483_cov_36.887586	90.6	1483	3085	0.148784	5.55e-273	acc|GENBANK|AGH25928.1|NEIGHBOR|KC473517|coat protein [Yam mild mosaic virus]	Yam mild mosaic virus	Blastx
SRR14574594	NODE_9389_length_1196_cov_280.196905	99.0	1196	3084	0.129053	2.91e-267	acc|GENBANK|AHN96197.1|NEIGHBOR|KJ125473|polyprotein [Yam mild mosaic virus]	Yam mild mosaic virus	Blastx
SRR14574594	NODE_27409_length_1334_cov_88.638739	94.1	1334	3085	0.143922	6.93e-266	acc|GENBANK|AGH25928.1|NEIGHBOR|KC473517|coat protein [Yam mild mosaic virus]	Yam mild mosaic virus	Blastx
SRR14574594	NODE_5972_length_1246_cov_1670.716406	96.1	1246	3084	0.134565	1.47e-263	acc|GENBANK|AHN96203.1|NEIGHBOR|KJ125476|polyprotein [Yam mild mosaic virus]	Yam mild mosaic virus	Blastx
SRR14574594	NODE_21774_length_1958_cov_8.504935	73.6	1958	496	0.923387	4.60e-262	acc|GENBANK|ACN78958.1|GENBANK|FJ225394|dehydration responsive protein [Glycine max]	Glycine max	Blastx
