Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR14574591	NODE_1553_length_4462_cov_20.095733	83.1	4462	2466	0.566504	0.00e+00	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR14574591	NODE_14347_length_4345_cov_28.717301	44.1	4345	1359	0.955114	0.00e+00	acc|GENBANK|ABD78322.1|GENBANK|DQ381432|polyprotein [Primula vulgaris]	Primula vulgaris	Blastx
SRR14574591	NODE_15430_length_3840_cov_9.742054	45.0	3840	1201	1.014155	0.00e+00	acc|GENBANK|QDY52415.1|GENBANK|MK250092|RNA polymerase Rpb2, domain 6 [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR14574591	NODE_14476_length_3523_cov_23.677650	51.6	3523	1263	0.783848	0.00e+00	acc|GENBANK|AAL14452.1|GENBANK|AF397035|valyl-tRNA-synthetase G7a/Bat6 [Mus musculus]	Mus musculus	Blastx
SRR14574591	NODE_2393_length_2636_cov_30.321168	75.0	2636	630	0.973016	0.00e+00	acc|REFSEQ|YP_004061438.1|REFSEQ|NC_014765|hypothetical protein [Bathycoccus sp. RCC1105 virus BpV1]	Bathycoccus sp. RCC1105 virus BpV1	Blastx
SRR14574591	NODE_236_length_3074_cov_5.815850	57.3	3074	1161	0.688200	9.41e-311	acc|GENBANK|AAP06788.1|GENBANK|AY234827|phytochrome B1 apoprotein [Zea mays]	Zea mays	Blastx
SRR14574591	NODE_13790_length_1779_cov_9.538946	71.0	1779	557	0.985637	2.18e-291	acc|GENBANK|WGU26825.1|GENBANK|OQ503488|putative acyl-activating enzyme 5 [Triticum monococcum]	Triticum monococcum	Blastx
SRR14574591	NODE_2495_length_1702_cov_87.387058	74.3	1702	630	0.869841	5.18e-287	acc|REFSEQ|YP_004061438.1|REFSEQ|NC_014765|hypothetical protein [Bathycoccus sp. RCC1105 virus BpV1]	Bathycoccus sp. RCC1105 virus BpV1	Blastx
SRR14574591	NODE_14956_length_1707_cov_19.773596	75.6	1707	2466	0.232766	3.90e-275	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR14574591	NODE_13885_length_2150_cov_13.094473	57.9	2150	623	1.006421	9.60e-264	acc|GENBANK|BAL14837.1|GENBANK|AB682995|endo-1,4-b-D-glucanase [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR14574591	NODE_558_length_4230_cov_15.515130	42.3	4230	1468	0.707084	1.89e-260	acc|GENBANK|QDY51984.1|GENBANK|MK250086|RNA polymerase Rpb1, domain 5 [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR14574591	NODE_14174_length_1882_cov_34.687939	67.4	1882	478	1.052301	2.13e-242	acc|GENBANK|AAK84479.1|GENBANK|AF275345|putative auxin growth promotor protein [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR14574591	NODE_10266_length_1697_cov_13.246394	60.6	1697	623	0.860353	2.75e-241	acc|GENBANK|BAL14837.1|GENBANK|AB682995|endo-1,4-b-D-glucanase [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR14574591	NODE_31365_length_2374_cov_19.420760	49.6	2374	673	1.001486	1.25e-235	acc|REFSEQ|YP_010782552.1|REFSEQ|NC_075039|threonyl-tRNA synthetase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR14574591	NODE_482_length_1913_cov_152.350000	55.0	1913	783	0.888889	4.08e-234	acc|GENBANK|QFG73724.1|GENBANK|MN448270|Hsp90 protein [Megaviridae environmental sample]	Megaviridae environmental sample	Blastx
SRR14574591	NODE_1582_length_1454_cov_43.885292	77.1	1454	686	0.603499	1.75e-233	acc|GENBANK|WNO13952.1|GENBANK|OQ968299|coat protein [Guapo partitivirus]	Guapo partitivirus	Blastx
SRR14574591	NODE_7467_length_1552_cov_3.282423	63.2	1552	759	0.644269	7.30e-232	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR14574591	NODE_1854_length_2533_cov_8.483600	47.3	2533	936	0.810897	3.73e-224	acc|GENBANK|QFG74471.1|GENBANK|MN448288|glycine cleavage system P-protein [Megaviridae environmental sample]	Megaviridae environmental sample	Blastx
SRR14574591	NODE_12156_length_1849_cov_47.539648	81.5	1849	700	0.518571	1.38e-221	acc|GENBANK|ABY48141.1|GENBANK|EU306659|oligopeptidase A [Medicago truncatula]	Medicago truncatula	Blastx
SRR14574591	NODE_13317_length_1622_cov_4.076778	62.9	1622	1161	0.450474	7.63e-221	acc|GENBANK|AAP06788.1|GENBANK|AY234827|phytochrome B1 apoprotein [Zea mays]	Zea mays	Blastx
SRR14574591	NODE_9699_length_1847_cov_7.420066	72.1	1847	564	0.774823	4.60e-216	acc|GENBANK|AWA44801.1|GENBANK|MH182523|ATP-dependent 6-phosphofructokinase [Saccharum officinarum]	Saccharum officinarum	Blastx
SRR14574591	NODE_14196_length_3552_cov_8.520602	38.0	3552	2224	0.468975	9.11e-211	acc|GENBANK|AYV81995.1|GENBANK|MK072332|putative CAD protein isoform X1 [Homavirus sp.]	Homavirus sp.	Blastx
