Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR17635186	NC_000947.1	42050	43.74	486.2861	True	/data/output/mapping/map2Ref/SRR17635186/NC_000947.1.consensus.fasta
SRR17635186	NC_001445.1	4464	1.04	15.9278	False	/data/output/mapping/map2Ref/SRR17635186/NC_001445.1.consensus.fasta
SRR17635186	NC_001616.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_001616.1.consensus.fasta
SRR17635186	NC_001721.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_001721.1.consensus.fasta
SRR17635186	NC_001777.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_001777.1.consensus.fasta
SRR17635186	NC_001812.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_001812.1.consensus.fasta
SRR17635186	NC_001841.1	1	0.60	0.0060	False	/data/output/mapping/map2Ref/SRR17635186/NC_001841.1.consensus.fasta
SRR17635186	NC_002509.2	1643	1.94	11.3904	False	/data/output/mapping/map2Ref/SRR17635186/NC_002509.2.consensus.fasta
SRR17635186	NC_003003.1	115450	29.05	1268.9269	True	/data/output/mapping/map2Ref/SRR17635186/NC_003003.1.consensus.fasta
SRR17635186	NC_003004.1	483469	57.36	12539.0887	True	/data/output/mapping/map2Ref/SRR17635186/NC_003004.1.consensus.fasta
SRR17635186	NC_003492.1	1	0.38	0.0038	False	/data/output/mapping/map2Ref/SRR17635186/NC_003492.1.consensus.fasta
SRR17635186	NC_004011.1	4	0.99	0.0374	False	/data/output/mapping/map2Ref/SRR17635186/NC_004011.1.consensus.fasta
SRR17635186	NC_004667.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_004667.1.consensus.fasta
SRR17635186	NC_004706.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_004706.1.consensus.fasta
SRR17635186	NC_004752.1	1972	0.50	7.2286	False	/data/output/mapping/map2Ref/SRR17635186/NC_004752.1.consensus.fasta
SRR17635186	NC_005289.1	103168	2.13	788.2866	False	/data/output/mapping/map2Ref/SRR17635186/NC_005289.1.consensus.fasta
SRR17635186	NC_005290.1	87888	2.67	1154.3732	False	/data/output/mapping/map2Ref/SRR17635186/NC_005290.1.consensus.fasta
SRR17635186	NC_009010.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_009010.1.consensus.fasta
SRR17635186	NC_010538.1	762	2.41	6.0149	False	/data/output/mapping/map2Ref/SRR17635186/NC_010538.1.consensus.fasta
SRR17635186	NC_011541.1	4298	3.73	26.8962	False	/data/output/mapping/map2Ref/SRR17635186/NC_011541.1.consensus.fasta
SRR17635186	NC_014742.1	2334	1.31	21.9588	False	/data/output/mapping/map2Ref/SRR17635186/NC_014742.1.consensus.fasta
SRR17635186	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_016003.1.consensus.fasta
SRR17635186	NC_018093.1	3	0.33	0.0100	False	/data/output/mapping/map2Ref/SRR17635186/NC_018093.1.consensus.fasta
SRR17635186	NC_018175.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_018175.1.consensus.fasta
SRR17635186	NC_018455.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_018455.1.consensus.fasta
SRR17635186	NC_019412.1	4	1.08	0.0351	False	/data/output/mapping/map2Ref/SRR17635186/NC_019412.1.consensus.fasta
SRR17635186	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_022895.1.consensus.fasta
SRR17635186	NC_025252.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_025252.1.consensus.fasta
SRR17635186	NC_026248.1	47861	81.12	715.9832	True	/data/output/mapping/map2Ref/SRR17635186/NC_026248.1.consensus.fasta
SRR17635186	NC_027212.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_027212.1.consensus.fasta
SRR17635186	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_028111.1.consensus.fasta
SRR17635186	NC_031763.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_031763.1.consensus.fasta
SRR17635186	NC_031766.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_031766.1.consensus.fasta
SRR17635186	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_034250.1.consensus.fasta
SRR17635186	NC_038381.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_038381.1.consensus.fasta
SRR17635186	NC_038561.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_038561.1.consensus.fasta
SRR17635186	NC_038986.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_038986.1.consensus.fasta
SRR17635186	NC_038987.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_038987.1.consensus.fasta
SRR17635186	NC_038995.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_038995.1.consensus.fasta
SRR17635186	NC_040712.1	5	4.71	0.0839	False	/data/output/mapping/map2Ref/SRR17635186/NC_040712.1.consensus.fasta
SRR17635186	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_040825.1.consensus.fasta
SRR17635186	NC_043084.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_043084.1.consensus.fasta
SRR17635186	NC_043141.1	2473	6.84	99.1995	False	/data/output/mapping/map2Ref/SRR17635186/NC_043141.1.consensus.fasta
SRR17635186	NC_043146.1	3573	7.31	193.0999	False	/data/output/mapping/map2Ref/SRR17635186/NC_043146.1.consensus.fasta
SRR17635186	NC_043150.1	2420	15.96	256.2807	False	/data/output/mapping/map2Ref/SRR17635186/NC_043150.1.consensus.fasta
SRR17635186	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_043159.1.consensus.fasta
SRR17635186	NC_043160.1	1779	9.24	74.8307	False	/data/output/mapping/map2Ref/SRR17635186/NC_043160.1.consensus.fasta
SRR17635186	NC_043161.1	1	1.89	0.0189	False	/data/output/mapping/map2Ref/SRR17635186/NC_043161.1.consensus.fasta
SRR17635186	NC_043422.1	30	5.04	0.6045	False	/data/output/mapping/map2Ref/SRR17635186/NC_043422.1.consensus.fasta
SRR17635186	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_055177.1.consensus.fasta
SRR17635186	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_055491.1.consensus.fasta
SRR17635186	NC_055506.1	2593	0.60	8.2908	False	/data/output/mapping/map2Ref/SRR17635186/NC_055506.1.consensus.fasta
SRR17635186	NC_075430.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_075430.1.consensus.fasta
SRR17635186	NC_075431.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_075431.1.consensus.fasta
SRR17635186	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_076148.1.consensus.fasta
SRR17635186	NC_076205.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_076205.1.consensus.fasta
SRR17635186	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_076449.1.consensus.fasta
SRR17635186	NC_076495.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_076495.1.consensus.fasta
SRR17635186	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635186/NC_076962.1.consensus.fasta
