Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR22534759	NC_000947.1	46623	69.12	476.9565	True	/data/output/mapping/map2Ref/SRR22534759/NC_000947.1.consensus.fasta
SRR22534759	NC_001445.1	4357	2.14	16.1934	False	/data/output/mapping/map2Ref/SRR22534759/NC_001445.1.consensus.fasta
SRR22534759	NC_001616.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534759/NC_001616.1.consensus.fasta
SRR22534759	NC_001721.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534759/NC_001721.1.consensus.fasta
SRR22534759	NC_001777.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534759/NC_001777.1.consensus.fasta
SRR22534759	NC_001812.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534759/NC_001812.1.consensus.fasta
SRR22534759	NC_001841.1	23	1.27	0.1403	False	/data/output/mapping/map2Ref/SRR22534759/NC_001841.1.consensus.fasta
SRR22534759	NC_002509.2	747	2.18	5.0471	False	/data/output/mapping/map2Ref/SRR22534759/NC_002509.2.consensus.fasta
SRR22534759	NC_003003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534759/NC_003003.1.consensus.fasta
SRR22534759	NC_003004.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534759/NC_003004.1.consensus.fasta
SRR22534759	NC_003492.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534759/NC_003492.1.consensus.fasta
SRR22534759	NC_004011.1	2	0.83	0.0156	False	/data/output/mapping/map2Ref/SRR22534759/NC_004011.1.consensus.fasta
SRR22534759	NC_004667.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534759/NC_004667.1.consensus.fasta
SRR22534759	NC_004706.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534759/NC_004706.1.consensus.fasta
SRR22534759	NC_004752.1	1262	0.86	4.5598	False	/data/output/mapping/map2Ref/SRR22534759/NC_004752.1.consensus.fasta
SRR22534759	NC_005289.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534759/NC_005289.1.consensus.fasta
