Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR22534759	NODE_2738_length_5055_cov_18.216249	79.3	5055	2466	0.680860	0.00e+00	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR22534759	NODE_4203_length_3996_cov_2032.432501	94.5	3996	3117	0.403272	0.00e+00	acc|GENBANK|AJD23395.1|NEIGHBOR|KJ789138|polyprotein [Japanese yam mosaic virus]	Japanese yam mosaic virus	Blastx
SRR22534759	NODE_4185_length_3548_cov_729.918350	89.8	3548	3118	0.379089	0.00e+00	acc|GENBANK|AJD23399.1|NEIGHBOR|KJ789140|polyprotein [Japanese yam mosaic virus]	Japanese yam mosaic virus	Blastx
SRR22534759	NODE_10494_length_2410_cov_38.385360	90.7	2410	1960	0.409694	0.00e+00	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR22534759	NODE_4126_length_2037_cov_1066.281437	97.1	2037	3118	0.217768	0.00e+00	acc|GENBANK|AJD23399.1|NEIGHBOR|KJ789140|polyprotein [Japanese yam mosaic virus]	Japanese yam mosaic virus	Blastx
SRR22534759	NODE_45345_length_1815_cov_19.212121	86.1	1815	518	0.998069	0.00e+00	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR22534759	NODE_7327_length_1673_cov_70.370122	76.7	1673	700	0.737143	1.67e-283	acc|GENBANK|ABY48141.1|GENBANK|EU306659|oligopeptidase A [Medicago truncatula]	Medicago truncatula	Blastx
SRR22534759	NODE_2193_length_1767_cov_73.674740	67.0	1767	601	0.938436	3.80e-259	acc|GENBANK|AAB62581.1|GENBANK|U68072|3-hydroxy-3-methylglutaryl CoA reductase 2 [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR22534759	NODE_34351_length_2210_cov_24.377124	56.2	2210	912	0.718202	4.48e-253	acc|GENBANK|ACX48824.1|GENBANK|GQ923937|chromomethylase [Zea mays]	Zea mays	Blastx
SRR22534759	NODE_43670_length_1652_cov_79.843731	86.4	1652	405	1.000000	6.74e-251	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
