Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR14574589	NODE_10399_length_2304_cov_149.685601	97.3	2304	3084	0.248703	0.00e+00	acc|GENBANK|AHN96195.1|NEIGHBOR|KJ125472|polyprotein [Yam mild mosaic virus]	Yam mild mosaic virus	Blastx
SRR14574589	NODE_7811_length_2874_cov_24.072158	83.4	2874	2466	0.352393	0.00e+00	acc|GENBANK|AOZ57133.1|GENBANK|KX608909|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR14574589	NODE_12207_length_2140_cov_9.046512	81.4	2140	2466	0.286294	0.00e+00	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR14574589	NODE_25446_length_1647_cov_4.014250	99.8	1647	4573	0.119834	0.00e+00	acc|GENBANK|UHR49878.1|NEIGHBOR|MZ209614|polyprotein [Oryza sativa alphaendornavirus]	Oryza sativa alphaendornavirus	Blastx
SRR14574589	NODE_15792_length_2582_cov_32.482934	77.4	2582	700	0.987143	0.00e+00	acc|GENBANK|ABY48141.1|GENBANK|EU306659|oligopeptidase A [Medicago truncatula]	Medicago truncatula	Blastx
SRR14574589	NODE_33328_length_2228_cov_4.452847	65.4	2228	1726	0.431634	0.00e+00	acc|GENBANK|USI00829.1|GENBANK|ON753198|retrotransposon protein, putative Ty1-copia [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR14574589	NODE_8412_length_1664_cov_73.515635	86.3	1664	518	1.001931	0.00e+00	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR14574589	NODE_6098_length_1678_cov_69.730091	85.9	1678	518	0.998069	0.00e+00	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR14574589	NODE_10727_length_1426_cov_552.194544	94.7	1426	3084	0.152724	2.49e-310	acc|GENBANK|WWA59712.1|NEIGHBOR|OR449056|polyprotein [Yam mild mosaic virus]	Yam mild mosaic virus	Blastx
SRR14574589	NODE_36885_length_1934_cov_5.997896	68.1	1934	623	0.940610	5.41e-305	acc|GENBANK|BAL14837.1|GENBANK|AB682995|endo-1,4-b-D-glucanase [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR14574589	NODE_16093_length_1224_cov_3.352645	99.5	1224	821	0.495737	2.07e-299	acc|GENBANK|WWU04043.1|GENBANK|OR798738|AAA domain protein [Endornaviridae sp.]	Endornaviridae sp.	Blastx
SRR14574589	NODE_15477_length_1336_cov_3770.528012	98.0	1336	3085	0.144246	3.80e-295	acc|GENBANK|AGH25928.1|NEIGHBOR|KC473517|coat protein [Yam mild mosaic virus]	Yam mild mosaic virus	Blastx
SRR14574589	NODE_38877_length_3720_cov_10.292921	43.1	3720	1359	0.822664	3.12e-293	acc|GENBANK|ABD78322.1|GENBANK|DQ381432|polyprotein [Primula vulgaris]	Primula vulgaris	Blastx
