Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR24967171	NC_000939.2	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_000939.2.consensus.fasta
SRR24967171	NC_000947.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_000947.1.consensus.fasta
SRR24967171	NC_001265.2	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001265.2.consensus.fasta
SRR24967171	NC_001339.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001339.1.consensus.fasta
SRR24967171	NC_001343.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001343.1.consensus.fasta
SRR24967171	NC_001361.2	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001361.2.consensus.fasta
SRR24967171	NC_001441.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001441.1.consensus.fasta
SRR24967171	NC_001445.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001445.1.consensus.fasta
SRR24967171	NC_001469.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001469.1.consensus.fasta
SRR24967171	NC_001483.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001483.1.consensus.fasta
SRR24967171	NC_001504.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001504.1.consensus.fasta
SRR24967171	NC_001517.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001517.1.consensus.fasta
SRR24967171	NC_001554.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001554.1.consensus.fasta
SRR24967171	NC_001555.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001555.1.consensus.fasta
SRR24967171	NC_001574.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001574.1.consensus.fasta
SRR24967171	NC_001600.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001600.1.consensus.fasta
SRR24967171	NC_001616.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001616.1.consensus.fasta
SRR24967171	NC_001642.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001642.1.consensus.fasta
SRR24967171	NC_001658.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001658.1.consensus.fasta
SRR24967171	NC_001671.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001671.1.consensus.fasta
SRR24967171	NC_001721.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001721.1.consensus.fasta
SRR24967171	NC_001748.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001748.1.consensus.fasta
SRR24967171	NC_001753.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001753.1.consensus.fasta
SRR24967171	NC_001768.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001768.1.consensus.fasta
SRR24967171	NC_001777.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001777.1.consensus.fasta
SRR24967171	NC_001780.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR24967171/NC_001780.1.consensus.fasta
