Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR30294449	NODE_40313_length_5320_cov_31.077927	82.5	5320	2466	0.695864	0.00e+00	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR30294449	NODE_5009_length_5964_cov_8577.344967	91.7	5964	1960	0.572449	0.00e+00	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR30294449	NODE_5185_length_2621_cov_4053.941654	85.1	2621	1960	0.435204	0.00e+00	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR30294449	NODE_44272_length_5913_cov_12.315646	42.1	5913	1468	1.007493	0.00e+00	acc|GENBANK|QDY51984.1|GENBANK|MK250086|RNA polymerase Rpb1, domain 5 [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR30294449	NODE_4964_length_2494_cov_101.685494	77.3	2494	700	0.987143	0.00e+00	acc|GENBANK|ABY48141.1|GENBANK|EU306659|oligopeptidase A [Medicago truncatula]	Medicago truncatula	Blastx
SRR30294449	NODE_45737_length_2645_cov_59.336524	79.0	2645	686	0.978134	0.00e+00	acc|GENBANK|WNO13952.1|GENBANK|OQ968299|coat protein [Guapo partitivirus]	Guapo partitivirus	Blastx
SRR30294449	NODE_41857_length_3672_cov_33.118439	51.8	3672	1263	0.779097	0.00e+00	acc|GENBANK|AAL14452.1|GENBANK|AF397035|valyl-tRNA-synthetase G7a/Bat6 [Mus musculus]	Mus musculus	Blastx
SRR30294449	NODE_1163_length_1951_cov_88.033368	86.5	1951	518	1.001931	0.00e+00	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR30294449	NODE_41922_length_1945_cov_22.690377	67.8	1945	706	0.845609	1.28e-291	acc|GENBANK|WGU26822.1|GENBANK|OQ503488|OPT oligopeptide transporter protein [Triticum monococcum]	Triticum monococcum	Blastx
SRR30294449	NODE_4361_length_2144_cov_72.684983	60.2	2144	623	1.008026	1.23e-273	acc|GENBANK|BAL14837.1|GENBANK|AB682995|endo-1,4-b-D-glucanase [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR30294449	NODE_6628_length_2624_cov_32.959861	57.5	2624	706	0.949008	4.10e-269	acc|GENBANK|WGU26822.1|GENBANK|OQ503488|OPT oligopeptide transporter protein [Triticum monococcum]	Triticum monococcum	Blastx
SRR30294449	NODE_28099_length_1844_cov_5.376035	65.7	1844	753	0.721116	8.71e-263	acc|GENBANK|WOC30888.1|NEIGHBOR|OR557577|Ribonucleoside-diphosphate reductase large [Spodoptera litura nucleopolyhedrovirus]	Spodoptera litura nucleopolyhedrovirus	Blastx
SRR30294449	NODE_38484_length_1939_cov_18.400315	65.2	1939	656	0.890244	5.60e-258	acc|GENBANK|QDY51980.1|GENBANK|MK250086|Hsp70 protein [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR30294449	NODE_43177_length_1621_cov_109.773929	86.4	1621	405	1.000000	6.54e-251	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR30294449	NODE_42620_length_1288_cov_26.880478	85.5	1288	388	0.992268	1.59e-244	acc|GENBANK|AAU93529.1|GENBANK|AY691949|alcohol dehydrogenase 1 [Zea mays]	Zea mays	Blastx
SRR30294449	NODE_3025_length_3445_cov_64.180539	40.4	3445	1097	0.898815	3.99e-244	acc|GENBANK|QBK88446.1|GENBANK|MK500389|isoleucyl-tRNA synthetase [Mimivirus LCMiAC01]	Mimivirus LCMiAC01	Blastx
SRR30294449	NODE_4755_length_2137_cov_31.121198	57.0	2137	759	0.769433	4.06e-243	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR30294449	NODE_5382_length_1885_cov_143.476782	67.2	1885	478	1.046025	5.15e-241	acc|GENBANK|AAK84479.1|GENBANK|AF275345|putative auxin growth promotor protein [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR30294449	NODE_35165_length_2018_cov_10.853904	54.4	2018	925	0.754595	3.81e-237	acc|GENBANK|ABY48139.1|GENBANK|EU306659|NORK [Medicago truncatula]	Medicago truncatula	Blastx
