Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR30294449	NC_000947.1	26	12.41	0.3215	False	/data/output/mapping/map2Ref/SRR30294449/NC_000947.1.consensus.fasta
SRR30294449	NC_001445.1	1	0.54	0.0054	False	/data/output/mapping/map2Ref/SRR30294449/NC_001445.1.consensus.fasta
SRR30294449	NC_001616.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_001616.1.consensus.fasta
SRR30294449	NC_001721.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_001721.1.consensus.fasta
SRR30294449	NC_001777.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_001777.1.consensus.fasta
SRR30294449	NC_001812.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_001812.1.consensus.fasta
SRR30294449	NC_001841.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_001841.1.consensus.fasta
SRR30294449	NC_002509.2	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_002509.2.consensus.fasta
SRR30294449	NC_003003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_003003.1.consensus.fasta
SRR30294449	NC_003004.1	3	2.22	0.0613	False	/data/output/mapping/map2Ref/SRR30294449/NC_003004.1.consensus.fasta
SRR30294449	NC_003492.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_003492.1.consensus.fasta
SRR30294449	NC_004011.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_004011.1.consensus.fasta
SRR30294449	NC_004667.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_004667.1.consensus.fasta
SRR30294449	NC_004706.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_004706.1.consensus.fasta
SRR30294449	NC_004752.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_004752.1.consensus.fasta
SRR30294449	NC_005289.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_005289.1.consensus.fasta
SRR30294449	NC_005290.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_005290.1.consensus.fasta
SRR30294449	NC_009010.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_009010.1.consensus.fasta
SRR30294449	NC_010538.1	11123	1.47	47.1979	False	/data/output/mapping/map2Ref/SRR30294449/NC_010538.1.consensus.fasta
SRR30294449	NC_011541.1	2	1.34	0.0267	False	/data/output/mapping/map2Ref/SRR30294449/NC_011541.1.consensus.fasta
SRR30294449	NC_014742.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_014742.1.consensus.fasta
SRR30294449	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_016003.1.consensus.fasta
SRR30294449	NC_018093.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_018093.1.consensus.fasta
SRR30294449	NC_018175.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_018175.1.consensus.fasta
SRR30294449	NC_018455.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_018455.1.consensus.fasta
SRR30294449	NC_019412.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_019412.1.consensus.fasta
SRR30294449	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_022895.1.consensus.fasta
SRR30294449	NC_025252.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_025252.1.consensus.fasta
SRR30294449	NC_026248.1	394070	90.47	5675.9052	True	/data/output/mapping/map2Ref/SRR30294449/NC_026248.1.consensus.fasta
SRR30294449	NC_027212.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_027212.1.consensus.fasta
SRR30294449	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_028111.1.consensus.fasta
SRR30294449	NC_031763.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_031763.1.consensus.fasta
SRR30294449	NC_031766.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_031766.1.consensus.fasta
SRR30294449	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_034250.1.consensus.fasta
SRR30294449	NC_038381.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_038381.1.consensus.fasta
SRR30294449	NC_038561.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_038561.1.consensus.fasta
SRR30294449	NC_038986.1	96	1.74	1.2865	False	/data/output/mapping/map2Ref/SRR30294449/NC_038986.1.consensus.fasta
SRR30294449	NC_038987.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_038987.1.consensus.fasta
SRR30294449	NC_038995.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_038995.1.consensus.fasta
SRR30294449	NC_040712.1	8	5.71	0.0881	False	/data/output/mapping/map2Ref/SRR30294449/NC_040712.1.consensus.fasta
SRR30294449	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_040825.1.consensus.fasta
SRR30294449	NC_043084.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_043084.1.consensus.fasta
SRR30294449	NC_043141.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_043141.1.consensus.fasta
SRR30294449	NC_043146.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_043146.1.consensus.fasta
SRR30294449	NC_043150.1	3	11.49	0.3035	False	/data/output/mapping/map2Ref/SRR30294449/NC_043150.1.consensus.fasta
SRR30294449	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_043159.1.consensus.fasta
SRR30294449	NC_043160.1	2	1.94	0.0388	False	/data/output/mapping/map2Ref/SRR30294449/NC_043160.1.consensus.fasta
SRR30294449	NC_043161.1	294	1.89	4.4067	False	/data/output/mapping/map2Ref/SRR30294449/NC_043161.1.consensus.fasta
SRR30294449	NC_043422.1	1196	2.31	20.0680	False	/data/output/mapping/map2Ref/SRR30294449/NC_043422.1.consensus.fasta
SRR30294449	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_055177.1.consensus.fasta
SRR30294449	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_055491.1.consensus.fasta
SRR30294449	NC_055506.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_055506.1.consensus.fasta
SRR30294449	NC_075430.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_075430.1.consensus.fasta
SRR30294449	NC_075431.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_075431.1.consensus.fasta
SRR30294449	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_076148.1.consensus.fasta
SRR30294449	NC_076205.1	69	1.07	0.4823	False	/data/output/mapping/map2Ref/SRR30294449/NC_076205.1.consensus.fasta
SRR30294449	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_076449.1.consensus.fasta
SRR30294449	NC_076495.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_076495.1.consensus.fasta
SRR30294449	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR30294449/NC_076962.1.consensus.fasta
