Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR22534744	NC_000947.1	72009	70.30	712.7482	True	/data/output/mapping/map2Ref/SRR22534744/NC_000947.1.consensus.fasta
SRR22534744	NC_001445.1	4836	2.48	19.7095	False	/data/output/mapping/map2Ref/SRR22534744/NC_001445.1.consensus.fasta
SRR22534744	NC_001616.1	2	0.79	0.0146	False	/data/output/mapping/map2Ref/SRR22534744/NC_001616.1.consensus.fasta
SRR22534744	NC_001721.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534744/NC_001721.1.consensus.fasta
SRR22534744	NC_001777.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534744/NC_001777.1.consensus.fasta
SRR22534744	NC_001812.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534744/NC_001812.1.consensus.fasta
SRR22534744	NC_001841.1	87	1.72	0.5410	False	/data/output/mapping/map2Ref/SRR22534744/NC_001841.1.consensus.fasta
SRR22534744	NC_002509.2	1250	1.94	8.3135	False	/data/output/mapping/map2Ref/SRR22534744/NC_002509.2.consensus.fasta
SRR22534744	NC_003003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534744/NC_003003.1.consensus.fasta
SRR22534744	NC_003004.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534744/NC_003004.1.consensus.fasta
SRR22534744	NC_003492.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534744/NC_003492.1.consensus.fasta
SRR22534744	NC_004011.1	65	1.06	0.5147	False	/data/output/mapping/map2Ref/SRR22534744/NC_004011.1.consensus.fasta
SRR22534744	NC_004667.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534744/NC_004667.1.consensus.fasta
SRR22534744	NC_004706.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534744/NC_004706.1.consensus.fasta
SRR22534744	NC_004752.1	2371	0.87	8.6629	False	/data/output/mapping/map2Ref/SRR22534744/NC_004752.1.consensus.fasta
SRR22534744	NC_005289.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534744/NC_005289.1.consensus.fasta
SRR22534744	NC_005290.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534744/NC_005290.1.consensus.fasta
SRR22534744	NC_009010.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534744/NC_009010.1.consensus.fasta
SRR22534744	NC_010538.1	35885	10.32	211.3591	False	/data/output/mapping/map2Ref/SRR22534744/NC_010538.1.consensus.fasta
SRR22534744	NC_011541.1	5541	2.90	34.4345	False	/data/output/mapping/map2Ref/SRR22534744/NC_011541.1.consensus.fasta
SRR22534744	NC_014742.1	3562	1.96	29.6893	False	/data/output/mapping/map2Ref/SRR22534744/NC_014742.1.consensus.fasta
SRR22534744	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534744/NC_016003.1.consensus.fasta
SRR22534744	NC_018093.1	72	1.82	0.4549	False	/data/output/mapping/map2Ref/SRR22534744/NC_018093.1.consensus.fasta
SRR22534744	NC_018175.1	9	0.96	0.0857	False	/data/output/mapping/map2Ref/SRR22534744/NC_018175.1.consensus.fasta
SRR22534744	NC_018455.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534744/NC_018455.1.consensus.fasta
SRR22534744	NC_019412.1	4	1.32	0.0454	False	/data/output/mapping/map2Ref/SRR22534744/NC_019412.1.consensus.fasta
