Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR3938635	NC_000947.1	4	1.18	0.0266	False	/data/output/mapping/map2Ref/SRR3938635/NC_000947.1.consensus.fasta
SRR3938635	NC_001445.1	5	1.03	0.0266	False	/data/output/mapping/map2Ref/SRR3938635/NC_001445.1.consensus.fasta
SRR3938635	NC_001616.1	5	0.73	0.0181	False	/data/output/mapping/map2Ref/SRR3938635/NC_001616.1.consensus.fasta
SRR3938635	NC_001721.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938635/NC_001721.1.consensus.fasta
SRR3938635	NC_001777.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938635/NC_001777.1.consensus.fasta
SRR3938635	NC_001812.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938635/NC_001812.1.consensus.fasta
SRR3938635	NC_001841.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938635/NC_001841.1.consensus.fasta
SRR3938635	NC_002509.2	124	1.38	0.8195	False	/data/output/mapping/map2Ref/SRR3938635/NC_002509.2.consensus.fasta
SRR3938635	NC_003003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938635/NC_003003.1.consensus.fasta
SRR3938635	NC_003004.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938635/NC_003004.1.consensus.fasta
SRR3938635	NC_003492.1	10363	2.29	49.2300	False	/data/output/mapping/map2Ref/SRR3938635/NC_003492.1.consensus.fasta
SRR3938635	NC_004011.1	3	0.40	0.0121	False	/data/output/mapping/map2Ref/SRR3938635/NC_004011.1.consensus.fasta
SRR3938635	NC_004667.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938635/NC_004667.1.consensus.fasta
SRR3938635	NC_004706.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938635/NC_004706.1.consensus.fasta
SRR3938635	NC_004752.1	6767	52.40	26.8474	True	/data/output/mapping/map2Ref/SRR3938635/NC_004752.1.consensus.fasta
SRR3938635	NC_005289.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938635/NC_005289.1.consensus.fasta
SRR3938635	NC_005290.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938635/NC_005290.1.consensus.fasta
SRR3938635	NC_009010.1	1	0.69	0.0069	False	/data/output/mapping/map2Ref/SRR3938635/NC_009010.1.consensus.fasta
SRR3938635	NC_010538.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938635/NC_010538.1.consensus.fasta
SRR3938635	NC_011541.1	19	1.21	0.0780	False	/data/output/mapping/map2Ref/SRR3938635/NC_011541.1.consensus.fasta
SRR3938635	NC_014742.1	99	1.70	0.7371	False	/data/output/mapping/map2Ref/SRR3938635/NC_014742.1.consensus.fasta
SRR3938635	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938635/NC_016003.1.consensus.fasta
SRR3938635	NC_018093.1	2	1.18	0.0118	False	/data/output/mapping/map2Ref/SRR3938635/NC_018093.1.consensus.fasta
SRR3938635	NC_018175.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938635/NC_018175.1.consensus.fasta
SRR3938635	NC_018455.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938635/NC_018455.1.consensus.fasta
SRR3938635	NC_019412.1	1127762	95.88	10379.9648	True	/data/output/mapping/map2Ref/SRR3938635/NC_019412.1.consensus.fasta
SRR3938635	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938635/NC_022895.1.consensus.fasta
SRR3938635	NC_025252.1	7	1.43	0.0932	False	/data/output/mapping/map2Ref/SRR3938635/NC_025252.1.consensus.fasta
SRR3938635	NC_026248.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938635/NC_026248.1.consensus.fasta
SRR3938635	NC_027212.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938635/NC_027212.1.consensus.fasta
SRR3938635	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR3938635/NC_028111.1.consensus.fasta
SRR3938635	NC_031763.1	259	28.11	5.5016	True	/data/output/mapping/map2Ref/SRR3938635/NC_031763.1.consensus.fasta
