Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR22534738	NODE_1766_length_9810_cov_6329.303672	92.9	9810	3117	1.000642	0.00e+00	acc|GENBANK|AJD23395.1|NEIGHBOR|KJ789138|polyprotein [Japanese yam mosaic virus]	Japanese yam mosaic virus	Blastx
SRR22534738	NODE_6926_length_2508_cov_47.052929	77.3	2508	700	0.987143	0.00e+00	acc|GENBANK|ABY48141.1|GENBANK|EU306659|oligopeptidase A [Medicago truncatula]	Medicago truncatula	Blastx
SRR22534738	NODE_16425_length_2600_cov_20.424620	79.0	2600	686	0.978134	0.00e+00	acc|GENBANK|WNO13952.1|GENBANK|OQ968299|coat protein [Guapo partitivirus]	Guapo partitivirus	Blastx
SRR22534738	NODE_5689_length_3294_cov_14.651334	52.3	3294	1161	0.900086	0.00e+00	acc|GENBANK|AAP06788.1|GENBANK|AY234827|phytochrome B1 apoprotein [Zea mays]	Zea mays	Blastx
SRR22534738	NODE_1731_length_1716_cov_479.371361	91.1	1716	1960	0.291327	0.00e+00	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR22534738	NODE_1827_length_3842_cov_14.048569	45.1	3842	1201	1.014155	0.00e+00	acc|GENBANK|QDY52415.1|GENBANK|MK250092|RNA polymerase Rpb2, domain 6 [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR22534738	NODE_9350_length_1991_cov_24.583759	86.5	1991	518	1.001931	0.00e+00	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR22534738	NODE_3972_length_1658_cov_13.948308	88.6	1658	518	0.895753	4.50e-301	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR22534738	NODE_4581_length_2679_cov_55.922147	54.4	2679	819	1.014652	7.67e-301	acc|GENBANK|QKF94107.1|GENBANK|MT418680|eukaryotic translation elongation factor 2 [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR22534738	NODE_2115_length_2298_cov_15.709051	57.1	2298	1263	0.598575	1.55e-297	acc|GENBANK|AAL14452.1|GENBANK|AF397035|valyl-tRNA-synthetase G7a/Bat6 [Mus musculus]	Mus musculus	Blastx
SRR22534738	NODE_5394_length_1494_cov_16.155373	88.3	1494	2466	0.201135	2.15e-296	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR22534738	NODE_2552_length_1688_cov_13.365559	79.9	1688	2466	0.219789	6.32e-280	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR22534738	NODE_16045_length_3962_cov_28.455587	40.2	3962	1097	0.982680	3.83e-271	acc|GENBANK|QBK88446.1|GENBANK|MK500389|isoleucyl-tRNA synthetase [Mimivirus LCMiAC01]	Mimivirus LCMiAC01	Blastx
SRR22534738	NODE_7212_length_2353_cov_14.015948	59.7	2353	623	1.008026	2.92e-270	acc|GENBANK|BAL14837.1|GENBANK|AB682995|endo-1,4-b-D-glucanase [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR22534738	NODE_15238_length_2111_cov_7.244466	56.0	2111	912	0.718202	1.36e-253	acc|GENBANK|ACX48824.1|GENBANK|GQ923937|chromomethylase [Zea mays]	Zea mays	Blastx
SRR22534738	NODE_380_length_2148_cov_5.851537	66.7	2148	656	0.847561	3.86e-249	acc|GENBANK|QDY51980.1|GENBANK|MK250086|Hsp70 protein [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR22534738	NODE_6205_length_3254_cov_18.026700	40.3	3254	980	1.028571	8.75e-239	acc|GENBANK|QKF94300.1|GENBANK|MT418680|ubiquitin activating enzyme [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR22534738	NODE_737_length_2365_cov_43.880360	51.0	2365	671	0.982116	2.41e-234	acc|REFSEQ|YP_010781167.1|REFSEQ|NC_075038|threonyl-tRNA synthetase [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
SRR22534738	NODE_50839_length_1900_cov_13.128013	55.2	1900	925	0.711351	2.92e-228	acc|GENBANK|ABY48139.1|GENBANK|EU306659|NORK [Medicago truncatula]	Medicago truncatula	Blastx
SRR22534738	NODE_6019_length_1605_cov_4.572519	63.2	1605	759	0.608696	1.28e-214	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR22534738	NODE_12203_length_1142_cov_40.926060	79.9	1142	601	0.620632	2.10e-210	acc|GENBANK|AAB62581.1|GENBANK|U68072|3-hydroxy-3-methylglutaryl CoA reductase 2 [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR22534738	NODE_1048_length_1445_cov_20.143768	65.9	1445	478	0.933054	1.23e-206	acc|GENBANK|AAK84479.1|GENBANK|AF275345|putative auxin growth promotor protein [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR22534738	NODE_44547_length_1344_cov_12.180015	74.2	1344	2466	0.182076	6.23e-202	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR22534738	NODE_10173_length_1472_cov_2.533009	67.9	1472	378	1.013228	1.60e-201	acc|GENBANK|ACN72775.1|GENBANK|FJ791046|delta-12 oleate desaturase [Helianthus annuus]	Helianthus annuus	Blastx
SRR22534738	NODE_12063_length_2321_cov_9.468531	42.5	2321	1263	0.657957	2.04e-201	acc|GENBANK|AAL14452.1|GENBANK|AF397035|valyl-tRNA-synthetase G7a/Bat6 [Mus musculus]	Mus musculus	Blastx
SRR22534738	NODE_993_length_2383_cov_31.896596	44.6	2383	737	0.985075	5.86e-197	acc|GENBANK|CAK7597324.1|GENBANK|OZ003748|Vesicle-fusing ATPase [Catovirus sp. 'naegleriensis']	Catovirus sp. 'naegleriensis'	Blastx
SRR22534738	NODE_14337_length_1035_cov_3.784431	84.5	1035	602	0.558140	4.43e-193	acc|GENBANK|QIG59839.1|GENBANK|MN940578|heat shock protein 70 [Dishui Lake phycodnavirus 3]	Dishui Lake phycodnavirus 3	Blastx
SRR22534738	NODE_4254_length_2316_cov_45.162943	50.3	2316	574	1.012195	3.88e-190	acc|GENBANK|QBK92332.1|GENBANK|MK500574|translation initiation factor [Pithovirus LCPAC304]	Pithovirus LCPAC304	Blastx
SRR22534738	NODE_38630_length_1300_cov_3.172060	65.4	1300	759	0.505929	5.02e-188	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR22534738	NODE_11905_length_1382_cov_10.040771	65.2	1382	759	0.499341	1.97e-187	acc|GENBANK|ACN78962.1|GENBANK|FJ225394|methyltransferase [Glycine max]	Glycine max	Blastx
SRR22534738	NODE_2033_length_1703_cov_23.641317	58.4	1703	518	0.918919	3.03e-185	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR22534738	NODE_1087_length_1271_cov_11.865913	68.2	1271	378	0.947090	1.29e-183	acc|GENBANK|ACN72775.1|GENBANK|FJ791046|delta-12 oleate desaturase [Helianthus annuus]	Helianthus annuus	Blastx
