Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR8627707	NODE_4456_length_8325_cov_2441.544742	82.6	8325	2627	1.000000	0.00e+00	acc|REFSEQ|YP_010086840.1|REFSEQ|NC_055491|polyprotein [Yam chlorotic necrosis virus]	Yam chlorotic necrosis virus	Blastx
SRR8627707	NODE_3320_length_6131_cov_778.904395	90.0	6131	2620	0.766412	0.00e+00	acc|REFSEQ|YP_006590058.1|REFSEQ|NC_018455|polyprotein [Chinese yam necrotic mosaic virus]	Chinese yam necrotic mosaic virus	Blastx
SRR8627707	NODE_4242_length_5981_cov_590163.298924	97.2	5981	1870	1.000000	0.00e+00	acc|GENBANK|QTG10438.1|NEIGHBOR|MW556591|polyprotein [Broad bean wilt virus 2]	Broad bean wilt virus 2	Blastx
SRR8627707	NODE_3460_length_7126_cov_535033.984210	96.1	7126	1064	1.000000	0.00e+00	acc|GENBANK|AZF99051.1|NEIGHBOR|MH645160|orf1 [Broad bean wilt virus 2]	Broad bean wilt virus 2	Blastx
SRR8627707	NODE_1922_length_2284_cov_949.050644	89.8	2284	2620	0.290458	0.00e+00	acc|GENBANK|AJD23391.1|NEIGHBOR|KJ789135|polyprotein [Chinese yam necrotic mosaic virus]	Chinese yam necrotic mosaic virus	Blastx
SRR8627707	NODE_1744_length_1672_cov_331.921904	98.0	1672	2620	0.212595	0.00e+00	acc|GENBANK|AJD23391.1|NEIGHBOR|KJ789135|polyprotein [Chinese yam necrotic mosaic virus]	Chinese yam necrotic mosaic virus	Blastx
SRR8627707	NODE_1643_length_1666_cov_552.289651	95.5	1666	2620	0.211832	0.00e+00	acc|GENBANK|AJD23391.1|NEIGHBOR|KJ789135|polyprotein [Chinese yam necrotic mosaic virus]	Chinese yam necrotic mosaic virus	Blastx
SRR8627707	NODE_21415_length_1608_cov_12.847619	78.6	1608	700	0.735714	7.73e-298	acc|GENBANK|ABY48141.1|GENBANK|EU306659|oligopeptidase A [Medicago truncatula]	Medicago truncatula	Blastx
SRR8627707	NODE_22930_length_1528_cov_15.059532	79.5	1528	624	0.814103	2.06e-286	acc|REFSEQ|YP_007676312.1|REFSEQ|NC_020864|heat shock protein 70 [Micromonas pusilla virus 12T]	Micromonas pusilla virus 12T	Blastx
SRR8627707	NODE_343_length_1510_cov_60.489506	81.8	1510	602	0.828904	4.88e-285	acc|GENBANK|QIG59839.1|GENBANK|MN940578|heat shock protein 70 [Dishui Lake phycodnavirus 3]	Dishui Lake phycodnavirus 3	Blastx
