Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR8627707	NC_000947.1	6	3.09	0.0570	False	/data/output/mapping/map2Ref/SRR8627707/NC_000947.1.consensus.fasta
SRR8627707	NC_001445.1	1	0.36	0.0036	False	/data/output/mapping/map2Ref/SRR8627707/NC_001445.1.consensus.fasta
SRR8627707	NC_001616.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_001616.1.consensus.fasta
SRR8627707	NC_001721.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_001721.1.consensus.fasta
SRR8627707	NC_001777.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_001777.1.consensus.fasta
SRR8627707	NC_001812.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_001812.1.consensus.fasta
SRR8627707	NC_001841.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_001841.1.consensus.fasta
SRR8627707	NC_002509.2	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_002509.2.consensus.fasta
SRR8627707	NC_003003.1	3844134	64.83	52410.3557	True	/data/output/mapping/map2Ref/SRR8627707/NC_003003.1.consensus.fasta
SRR8627707	NC_003004.1	8035281	69.03	187052.2955	True	/data/output/mapping/map2Ref/SRR8627707/NC_003004.1.consensus.fasta
SRR8627707	NC_003492.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_003492.1.consensus.fasta
SRR8627707	NC_004011.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_004011.1.consensus.fasta
SRR8627707	NC_004667.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_004667.1.consensus.fasta
SRR8627707	NC_004706.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_004706.1.consensus.fasta
SRR8627707	NC_004752.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_004752.1.consensus.fasta
SRR8627707	NC_005289.1	843007	5.36	5713.2231	False	/data/output/mapping/map2Ref/SRR8627707/NC_005289.1.consensus.fasta
SRR8627707	NC_005290.1	633598	4.12	8121.2548	False	/data/output/mapping/map2Ref/SRR8627707/NC_005290.1.consensus.fasta
SRR8627707	NC_009010.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_009010.1.consensus.fasta
SRR8627707	NC_010538.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_010538.1.consensus.fasta
SRR8627707	NC_011541.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_011541.1.consensus.fasta
SRR8627707	NC_014742.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_014742.1.consensus.fasta
SRR8627707	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_016003.1.consensus.fasta
SRR8627707	NC_018093.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_018093.1.consensus.fasta
SRR8627707	NC_018175.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_018175.1.consensus.fasta
SRR8627707	NC_018455.1	45170	80.23	497.7820	True	/data/output/mapping/map2Ref/SRR8627707/NC_018455.1.consensus.fasta
SRR8627707	NC_019412.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_019412.1.consensus.fasta
SRR8627707	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_022895.1.consensus.fasta
SRR8627707	NC_025252.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_025252.1.consensus.fasta
SRR8627707	NC_026248.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_026248.1.consensus.fasta
SRR8627707	NC_027212.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_027212.1.consensus.fasta
SRR8627707	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_028111.1.consensus.fasta
SRR8627707	NC_031763.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_031763.1.consensus.fasta
SRR8627707	NC_031766.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR8627707/NC_031766.1.consensus.fasta
