Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR23826119	NC_000947.1	6789	1.10	47.3925	False	/data/output/mapping/map2Ref/SRR23826119/NC_000947.1.consensus.fasta
SRR23826119	NC_001445.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826119/NC_001445.1.consensus.fasta
SRR23826119	NC_001616.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826119/NC_001616.1.consensus.fasta
SRR23826119	NC_001721.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826119/NC_001721.1.consensus.fasta
SRR23826119	NC_001777.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826119/NC_001777.1.consensus.fasta
SRR23826119	NC_001812.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826119/NC_001812.1.consensus.fasta
SRR23826119	NC_001841.1	1	0.32	0.0032	False	/data/output/mapping/map2Ref/SRR23826119/NC_001841.1.consensus.fasta
SRR23826119	NC_002509.2	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826119/NC_002509.2.consensus.fasta
SRR23826119	NC_003003.1	85	14.60	1.5930	False	/data/output/mapping/map2Ref/SRR23826119/NC_003003.1.consensus.fasta
SRR23826119	NC_003004.1	385	31.91	9.6701	False	/data/output/mapping/map2Ref/SRR23826119/NC_003004.1.consensus.fasta
SRR23826119	NC_003492.1	265782	86.45	4003.1161	True	/data/output/mapping/map2Ref/SRR23826119/NC_003492.1.consensus.fasta
SRR23826119	NC_004011.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826119/NC_004011.1.consensus.fasta
SRR23826119	NC_004667.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826119/NC_004667.1.consensus.fasta
SRR23826119	NC_004706.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826119/NC_004706.1.consensus.fasta
SRR23826119	NC_004752.1	5670	0.97	49.1916	False	/data/output/mapping/map2Ref/SRR23826119/NC_004752.1.consensus.fasta
SRR23826119	NC_005289.1	1	0.79	0.0079	False	/data/output/mapping/map2Ref/SRR23826119/NC_005289.1.consensus.fasta
SRR23826119	NC_005290.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826119/NC_005290.1.consensus.fasta
SRR23826119	NC_009010.1	1	1.20	0.0120	False	/data/output/mapping/map2Ref/SRR23826119/NC_009010.1.consensus.fasta
SRR23826119	NC_010538.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826119/NC_010538.1.consensus.fasta
SRR23826119	NC_011541.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826119/NC_011541.1.consensus.fasta
SRR23826119	NC_014742.1	3	0.52	0.0155	False	/data/output/mapping/map2Ref/SRR23826119/NC_014742.1.consensus.fasta
SRR23826119	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR23826119/NC_016003.1.consensus.fasta
