Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR11650045	NC_000947.1	588153	68.98	6227.3576	True	/data/output/mapping/map2Ref/SRR11650045/NC_000947.1.consensus.fasta
SRR11650045	NC_001445.1	13264	4.64	73.2275	False	/data/output/mapping/map2Ref/SRR11650045/NC_001445.1.consensus.fasta
SRR11650045	NC_001616.1	7	0.92	0.0614	False	/data/output/mapping/map2Ref/SRR11650045/NC_001616.1.consensus.fasta
SRR11650045	NC_001721.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_001721.1.consensus.fasta
SRR11650045	NC_001777.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_001777.1.consensus.fasta
SRR11650045	NC_001812.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_001812.1.consensus.fasta
SRR11650045	NC_001841.1	19	1.28	0.1008	False	/data/output/mapping/map2Ref/SRR11650045/NC_001841.1.consensus.fasta
SRR11650045	NC_002509.2	14	0.89	0.1096	False	/data/output/mapping/map2Ref/SRR11650045/NC_002509.2.consensus.fasta
SRR11650045	NC_003003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_003003.1.consensus.fasta
SRR11650045	NC_003004.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_003004.1.consensus.fasta
SRR11650045	NC_003492.1	5	0.78	0.0388	False	/data/output/mapping/map2Ref/SRR11650045/NC_003492.1.consensus.fasta
SRR11650045	NC_004011.1	1	0.35	0.0035	False	/data/output/mapping/map2Ref/SRR11650045/NC_004011.1.consensus.fasta
SRR11650045	NC_004667.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_004667.1.consensus.fasta
SRR11650045	NC_004706.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_004706.1.consensus.fasta
SRR11650045	NC_004752.1	26790	2.01	246.0383	False	/data/output/mapping/map2Ref/SRR11650045/NC_004752.1.consensus.fasta
SRR11650045	NC_005289.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_005289.1.consensus.fasta
SRR11650045	NC_005290.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_005290.1.consensus.fasta
SRR11650045	NC_009010.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_009010.1.consensus.fasta
SRR11650045	NC_010538.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_010538.1.consensus.fasta
SRR11650045	NC_011541.1	47383	3.61	511.7628	False	/data/output/mapping/map2Ref/SRR11650045/NC_011541.1.consensus.fasta
SRR11650045	NC_014742.1	69	1.94	0.4315	False	/data/output/mapping/map2Ref/SRR11650045/NC_014742.1.consensus.fasta
SRR11650045	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_016003.1.consensus.fasta
SRR11650045	NC_018093.1	68480	2.39	501.9400	False	/data/output/mapping/map2Ref/SRR11650045/NC_018093.1.consensus.fasta
SRR11650045	NC_018175.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_018175.1.consensus.fasta
SRR11650045	NC_018455.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_018455.1.consensus.fasta
SRR11650045	NC_019412.1	2	0.89	0.0089	False	/data/output/mapping/map2Ref/SRR11650045/NC_019412.1.consensus.fasta
SRR11650045	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_022895.1.consensus.fasta
SRR11650045	NC_025252.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_025252.1.consensus.fasta
SRR11650045	NC_026248.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_026248.1.consensus.fasta
SRR11650045	NC_027212.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_027212.1.consensus.fasta
SRR11650045	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_028111.1.consensus.fasta
SRR11650045	NC_031763.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_031763.1.consensus.fasta
SRR11650045	NC_031766.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_031766.1.consensus.fasta
SRR11650045	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_034250.1.consensus.fasta
SRR11650045	NC_038381.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_038381.1.consensus.fasta
SRR11650045	NC_038561.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_038561.1.consensus.fasta
SRR11650045	NC_038986.1	4	1.65	0.0623	False	/data/output/mapping/map2Ref/SRR11650045/NC_038986.1.consensus.fasta
SRR11650045	NC_038987.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_038987.1.consensus.fasta
SRR11650045	NC_038995.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_038995.1.consensus.fasta
SRR11650045	NC_040712.1	19	10.12	0.2046	False	/data/output/mapping/map2Ref/SRR11650045/NC_040712.1.consensus.fasta
SRR11650045	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_040825.1.consensus.fasta
SRR11650045	NC_043084.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_043084.1.consensus.fasta
SRR11650045	NC_043141.1	3	2.15	0.0615	False	/data/output/mapping/map2Ref/SRR11650045/NC_043141.1.consensus.fasta
SRR11650045	NC_043146.1	5942	8.53	182.4963	False	/data/output/mapping/map2Ref/SRR11650045/NC_043146.1.consensus.fasta
SRR11650045	NC_043150.1	77438	26.05	7143.7816	False	/data/output/mapping/map2Ref/SRR11650045/NC_043150.1.consensus.fasta
SRR11650045	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_043159.1.consensus.fasta
SRR11650045	NC_043160.1	48	10.98	3.6531	False	/data/output/mapping/map2Ref/SRR11650045/NC_043160.1.consensus.fasta
SRR11650045	NC_043161.1	2	1.89	0.0377	False	/data/output/mapping/map2Ref/SRR11650045/NC_043161.1.consensus.fasta
SRR11650045	NC_043422.1	95	13.61	2.5018	False	/data/output/mapping/map2Ref/SRR11650045/NC_043422.1.consensus.fasta
SRR11650045	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_055177.1.consensus.fasta
SRR11650045	NC_055491.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_055491.1.consensus.fasta
SRR11650045	NC_055506.1	3	0.83	0.0220	False	/data/output/mapping/map2Ref/SRR11650045/NC_055506.1.consensus.fasta
SRR11650045	NC_075430.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_075430.1.consensus.fasta
SRR11650045	NC_075431.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_075431.1.consensus.fasta
SRR11650045	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_076148.1.consensus.fasta
SRR11650045	NC_076205.1	4	0.65	0.0261	False	/data/output/mapping/map2Ref/SRR11650045/NC_076205.1.consensus.fasta
SRR11650045	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_076449.1.consensus.fasta
SRR11650045	NC_076495.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_076495.1.consensus.fasta
SRR11650045	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR11650045/NC_076962.1.consensus.fasta
