Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR17635181	NODE_7013_length_4115_cov_2021.854910	98.7	4115	1870	0.718717	0.00e+00	acc|GENBANK|ANF06855.1|NEIGHBOR|KU641565|polyprotein [Broad bean wilt virus 2]	Broad bean wilt virus 2	Blastx
SRR17635181	NODE_4039_length_3726_cov_24.132794	59.6	3726	1472	0.853261	0.00e+00	acc|GENBANK|AAL68641.1|GENBANK|AF458765|polyprotein [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR17635181	NODE_7183_length_1323_cov_1544.000000	97.4	1323	1960	0.212755	2.45e-281	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR17635181	NODE_6996_length_906_cov_3364.331073	97.7	906	594	0.506734	2.88e-216	acc|GENBANK|ACK86674.1|GENBANK|FJ485684|RNA-dependent RNA polymerase [Broad bean wilt virus 2]	Broad bean wilt virus 2	Blastx
SRR17635181	NODE_3678_length_2125_cov_29.121673	44.1	2125	1369	0.522279	5.30e-214	acc|GENBANK|AIC77183.1|GENBANK|KF740825|polyprotein [Gossypium barbadense]	Gossypium barbadense	Blastx
SRR17635181	NODE_14531_length_1287_cov_7.924961	68.2	1287	1726	0.247972	2.56e-182	acc|GENBANK|USI00829.1|GENBANK|ON753198|retrotransposon protein, putative Ty1-copia [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR17635181	NODE_7214_length_772_cov_3631.351531	98.1	772	1960	0.131122	1.00e-169	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR17635181	NODE_7697_length_1760_cov_17.544566	45.8	1760	1369	0.385683	5.23e-153	acc|GENBANK|AIC77183.1|GENBANK|KF740825|polyprotein [Gossypium barbadense]	Gossypium barbadense	Blastx
SRR17635181	NODE_4433_length_2088_cov_9.217223	52.3	2088	1436	0.356546	2.66e-149	acc|GENBANK|ACY72569.1|GENBANK|DQ004853|unknown [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR17635181	NODE_7010_length_702_cov_4380.240822	95.5	702	594	0.375421	7.72e-148	acc|GENBANK|ACK86674.1|GENBANK|FJ485684|RNA-dependent RNA polymerase [Broad bean wilt virus 2]	Broad bean wilt virus 2	Blastx
SRR17635181	NODE_29_length_2188_cov_11.928011	45.1	2188	1726	0.315759	5.08e-143	acc|GENBANK|USI00829.1|GENBANK|ON753198|retrotransposon protein, putative Ty1-copia [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR17635181	NODE_3314_length_1881_cov_18.009677	40.2	1881	1369	0.487217	2.01e-134	acc|GENBANK|AIC77183.1|GENBANK|KF740825|polyprotein [Gossypium barbadense]	Gossypium barbadense	Blastx
SRR17635181	NODE_6980_length_535_cov_6900.750973	96.6	535	402	0.440299	1.08e-122	acc|GENBANK|QOH28254.1|GENBANK|MN184991|large coat protein [Broad bean wilt virus 2]	Broad bean wilt virus 2	Blastx
