Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR13683865	NC_000947.1	1579	1.51	8.1103	False	/data/output/mapping/map2Ref/SRR13683865/NC_000947.1.consensus.fasta
SRR13683865	NC_001445.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_001445.1.consensus.fasta
SRR13683865	NC_001616.1	5	4.55	0.0527	False	/data/output/mapping/map2Ref/SRR13683865/NC_001616.1.consensus.fasta
SRR13683865	NC_001721.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_001721.1.consensus.fasta
SRR13683865	NC_001777.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_001777.1.consensus.fasta
SRR13683865	NC_001812.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_001812.1.consensus.fasta
SRR13683865	NC_001841.1	3	0.71	0.0209	False	/data/output/mapping/map2Ref/SRR13683865/NC_001841.1.consensus.fasta
SRR13683865	NC_002509.2	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_002509.2.consensus.fasta
SRR13683865	NC_003003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_003003.1.consensus.fasta
SRR13683865	NC_003004.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_003004.1.consensus.fasta
SRR13683865	NC_003492.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_003492.1.consensus.fasta
SRR13683865	NC_004011.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_004011.1.consensus.fasta
SRR13683865	NC_004667.1	5	1.35	0.0234	False	/data/output/mapping/map2Ref/SRR13683865/NC_004667.1.consensus.fasta
SRR13683865	NC_004706.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_004706.1.consensus.fasta
SRR13683865	NC_004752.1	5	0.40	0.0181	False	/data/output/mapping/map2Ref/SRR13683865/NC_004752.1.consensus.fasta
SRR13683865	NC_005289.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_005289.1.consensus.fasta
SRR13683865	NC_005290.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_005290.1.consensus.fasta
SRR13683865	NC_009010.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_009010.1.consensus.fasta
SRR13683865	NC_010538.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_010538.1.consensus.fasta
SRR13683865	NC_011541.1	1229	2.25	6.1470	False	/data/output/mapping/map2Ref/SRR13683865/NC_011541.1.consensus.fasta
SRR13683865	NC_014742.1	4	0.88	0.0180	False	/data/output/mapping/map2Ref/SRR13683865/NC_014742.1.consensus.fasta
SRR13683865	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_016003.1.consensus.fasta
SRR13683865	NC_018093.1	54	0.81	0.1562	False	/data/output/mapping/map2Ref/SRR13683865/NC_018093.1.consensus.fasta
SRR13683865	NC_018175.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_018175.1.consensus.fasta
SRR13683865	NC_018455.1	9612	3.45	73.2641	False	/data/output/mapping/map2Ref/SRR13683865/NC_018455.1.consensus.fasta
SRR13683865	NC_019412.1	494162	98.14	5393.7735	True	/data/output/mapping/map2Ref/SRR13683865/NC_019412.1.consensus.fasta
SRR13683865	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_022895.1.consensus.fasta
SRR13683865	NC_025252.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_025252.1.consensus.fasta
SRR13683865	NC_026248.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_026248.1.consensus.fasta
SRR13683865	NC_027212.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_027212.1.consensus.fasta
SRR13683865	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_028111.1.consensus.fasta
SRR13683865	NC_031763.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_031763.1.consensus.fasta
SRR13683865	NC_031766.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_031766.1.consensus.fasta
SRR13683865	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_034250.1.consensus.fasta
SRR13683865	NC_038381.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_038381.1.consensus.fasta
SRR13683865	NC_038561.1	1	0.61	0.0061	False	/data/output/mapping/map2Ref/SRR13683865/NC_038561.1.consensus.fasta
SRR13683865	NC_038986.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_038986.1.consensus.fasta
SRR13683865	NC_038987.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_038987.1.consensus.fasta
SRR13683865	NC_038995.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_038995.1.consensus.fasta
SRR13683865	NC_040712.1	1	1.06	0.0106	False	/data/output/mapping/map2Ref/SRR13683865/NC_040712.1.consensus.fasta
SRR13683865	NC_040825.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_040825.1.consensus.fasta
SRR13683865	NC_043084.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_043084.1.consensus.fasta
SRR13683865	NC_043141.1	30	1.59	0.3723	False	/data/output/mapping/map2Ref/SRR13683865/NC_043141.1.consensus.fasta
SRR13683865	NC_043146.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_043146.1.consensus.fasta
SRR13683865	NC_043150.1	4978	5.88	231.6649	False	/data/output/mapping/map2Ref/SRR13683865/NC_043150.1.consensus.fasta
SRR13683865	NC_043159.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_043159.1.consensus.fasta
SRR13683865	NC_043160.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_043160.1.consensus.fasta
SRR13683865	NC_043161.1	114	3.65	2.8743	False	/data/output/mapping/map2Ref/SRR13683865/NC_043161.1.consensus.fasta
SRR13683865	NC_043422.1	4	2.07	0.0759	False	/data/output/mapping/map2Ref/SRR13683865/NC_043422.1.consensus.fasta
SRR13683865	NC_055177.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_055177.1.consensus.fasta
SRR13683865	NC_055491.1	101788	70.42	1032.2103	True	/data/output/mapping/map2Ref/SRR13683865/NC_055491.1.consensus.fasta
SRR13683865	NC_055506.1	33423	2.98	176.8347	False	/data/output/mapping/map2Ref/SRR13683865/NC_055506.1.consensus.fasta
SRR13683865	NC_075430.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_075430.1.consensus.fasta
SRR13683865	NC_075431.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_075431.1.consensus.fasta
SRR13683865	NC_076148.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_076148.1.consensus.fasta
SRR13683865	NC_076205.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_076205.1.consensus.fasta
SRR13683865	NC_076449.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_076449.1.consensus.fasta
SRR13683865	NC_076495.1	3398	90.00	25.8635	True	/data/output/mapping/map2Ref/SRR13683865/NC_076495.1.consensus.fasta
SRR13683865	NC_076962.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13683865/NC_076962.1.consensus.fasta
