Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR22534743	NC_000939.2	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_000939.2.consensus.fasta
SRR22534743	NC_000947.1	84389	70.50	838.7642	True	/data/output/mapping/map2Ref/SRR22534743/NC_000947.1.consensus.fasta
SRR22534743	NC_001265.2	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_001265.2.consensus.fasta
SRR22534743	NC_001339.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_001339.1.consensus.fasta
SRR22534743	NC_001343.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_001343.1.consensus.fasta
SRR22534743	NC_001361.2	4586	2.36	22.6822	False	/data/output/mapping/map2Ref/SRR22534743/NC_001361.2.consensus.fasta
SRR22534743	NC_001441.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_001441.1.consensus.fasta
SRR22534743	NC_001445.1	5523	3.32	22.7414	False	/data/output/mapping/map2Ref/SRR22534743/NC_001445.1.consensus.fasta
SRR22534743	NC_001469.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_001469.1.consensus.fasta
SRR22534743	NC_001483.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_001483.1.consensus.fasta
SRR22534743	NC_001504.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_001504.1.consensus.fasta
SRR22534743	NC_001517.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_001517.1.consensus.fasta
SRR22534743	NC_001554.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_001554.1.consensus.fasta
SRR22534743	NC_001555.1	3	0.77	0.0165	False	/data/output/mapping/map2Ref/SRR22534743/NC_001555.1.consensus.fasta
SRR22534743	NC_001574.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_001574.1.consensus.fasta
SRR22534743	NC_001600.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_001600.1.consensus.fasta
SRR22534743	NC_001616.1	1	0.78	0.0078	False	/data/output/mapping/map2Ref/SRR22534743/NC_001616.1.consensus.fasta
SRR22534743	NC_001642.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_001642.1.consensus.fasta
SRR22534743	NC_001658.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_001658.1.consensus.fasta
SRR22534743	NC_001671.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_001671.1.consensus.fasta
SRR22534743	NC_001721.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_001721.1.consensus.fasta
SRR22534743	NC_001748.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_001748.1.consensus.fasta
SRR22534743	NC_001753.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_001753.1.consensus.fasta
SRR22534743	NC_001768.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR22534743/NC_001768.1.consensus.fasta
