Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR14574590	NODE_25205_length_4909_cov_8.913043	82.9	4909	2466	0.665450	0.00e+00	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR14574590	NODE_9604_length_2601_cov_130.404595	99.1	2601	3085	0.281037	0.00e+00	acc|GENBANK|AGH25928.1|NEIGHBOR|KC473517|coat protein [Yam mild mosaic virus]	Yam mild mosaic virus	Blastx
SRR14574590	NODE_7692_length_5276_cov_13.670990	70.2	5276	1161	0.956072	0.00e+00	acc|GENBANK|AAP06788.1|GENBANK|AY234827|phytochrome B1 apoprotein [Zea mays]	Zea mays	Blastx
SRR14574590	NODE_31820_length_2049_cov_9.513889	92.7	2049	3084	0.209468	0.00e+00	acc|GENBANK|AHN96203.1|NEIGHBOR|KJ125476|polyprotein [Yam mild mosaic virus]	Yam mild mosaic virus	Blastx
SRR14574590	NODE_10156_length_4397_cov_13.976856	56.6	4397	1161	0.958656	0.00e+00	acc|GENBANK|AAP06788.1|GENBANK|AY234827|phytochrome B1 apoprotein [Zea mays]	Zea mays	Blastx
SRR14574590	NODE_21265_length_1660_cov_3.946527	99.8	1660	4573	0.120709	0.00e+00	acc|GENBANK|UHR49878.1|NEIGHBOR|MZ209614|polyprotein [Oryza sativa alphaendornavirus]	Oryza sativa alphaendornavirus	Blastx
SRR14574590	NODE_35608_length_5273_cov_10.210687	42.0	5273	1468	1.007493	0.00e+00	acc|GENBANK|QDY51984.1|GENBANK|MK250086|RNA polymerase Rpb1, domain 5 [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR14574590	NODE_9506_length_2658_cov_45.362667	77.3	2658	700	0.987143	0.00e+00	acc|GENBANK|ABY48141.1|GENBANK|EU306659|oligopeptidase A [Medicago truncatula]	Medicago truncatula	Blastx
SRR14574590	NODE_3895_length_2591_cov_131.039484	79.0	2591	686	0.978134	0.00e+00	acc|GENBANK|WNO13952.1|GENBANK|OQ968299|coat protein [Guapo partitivirus]	Guapo partitivirus	Blastx
SRR14574590	NODE_58799_length_2273_cov_4.420982	65.1	2273	1726	0.434531	0.00e+00	acc|GENBANK|USI00829.1|GENBANK|ON753198|retrotransposon protein, putative Ty1-copia [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR14574590	NODE_2990_length_3229_cov_19.110451	51.5	3229	1263	0.783848	0.00e+00	acc|GENBANK|AAL14452.1|GENBANK|AF397035|valyl-tRNA-synthetase G7a/Bat6 [Mus musculus]	Mus musculus	Blastx
SRR14574590	NODE_32326_length_2033_cov_7.674000	78.4	2033	1161	0.505599	0.00e+00	acc|GENBANK|AAP06788.1|GENBANK|AY234827|phytochrome B1 apoprotein [Zea mays]	Zea mays	Blastx
SRR14574590	NODE_3432_length_5851_cov_11.622894	41.6	5851	1715	1.096210	1.73e-314	acc|GENBANK|WDS48439.1|GENBANK|ON798805|essential for potexvirus accumulation 1 [Solanum tuberosum]	Solanum tuberosum	Blastx
SRR14574590	NODE_1271_length_1795_cov_65.565267	88.5	1795	518	0.920849	6.91e-310	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR14574590	NODE_22426_length_2121_cov_7.608238	71.8	2121	656	0.931402	1.54e-307	acc|GENBANK|QDY51980.1|GENBANK|MK250086|Hsp70 protein [Mimiviridae sp. ChoanoV1]	Mimiviridae sp. ChoanoV1	Blastx
SRR14574590	NODE_28994_length_1696_cov_4.141912	82.3	1696	1161	0.458226	7.09e-301	acc|GENBANK|AAP06788.1|GENBANK|AY234827|phytochrome B1 apoprotein [Zea mays]	Zea mays	Blastx
SRR14574590	NODE_29271_length_2412_cov_5.716267	54.2	2412	1413	0.596603	2.03e-292	acc|GENBANK|AYV86995.1|GENBANK|MK072523|putative DNA topoisomerase 2-like isoform X1 [Sylvanvirus sp.]	Sylvanvirus sp.	Blastx
SRR14574590	NODE_1761_length_2582_cov_7.032562	64.2	2582	1713	0.377116	2.94e-292	acc|GENBANK|ABE60891.1|GENBANK|DQ458292|putative polyprotein [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
