Sample	Contig	Percent_identity	Contig_length	Reference_length	RefCoverage	E-value	Reference_name	Species	blastType
SRR30294453	NODE_2747_length_8579_cov_49510.560496	88.3	8579	1960	1.002041	0.00e+00	acc|REFSEQ|YP_009134730.1|REFSEQ|NC_026248|replicase polyprotein [Yam latent virus]	Yam latent virus	Blastx
SRR30294453	NODE_2620_length_4911_cov_63270.835383	98.7	4911	1870	0.835829	0.00e+00	acc|GENBANK|AJD23393.1|NEIGHBOR|KJ789136|polyprotein [Broad bean wilt virus 2]	Broad bean wilt virus 2	Blastx
SRR30294453	NODE_3494_length_6720_cov_24928.880514	98.7	6720	3118	0.492303	0.00e+00	acc|GENBANK|AJD23397.1|NEIGHBOR|KJ789139|polyprotein [Japanese yam mosaic virus]	Japanese yam mosaic virus	Blastx
SRR30294453	NODE_2622_length_3461_cov_173933.367270	95.4	3461	1064	1.000000	0.00e+00	acc|GENBANK|AZF99051.1|NEIGHBOR|MH645160|orf1 [Broad bean wilt virus 2]	Broad bean wilt virus 2	Blastx
SRR30294453	NODE_3496_length_2080_cov_49347.336590	98.9	2080	3118	0.195959	0.00e+00	acc|GENBANK|AJD23399.1|NEIGHBOR|KJ789140|polyprotein [Japanese yam mosaic virus]	Japanese yam mosaic virus	Blastx
SRR30294453	NODE_3308_length_1645_cov_62618.165633	99.5	1645	3118	0.175433	0.00e+00	acc|GENBANK|AJD23399.1|NEIGHBOR|KJ789140|polyprotein [Japanese yam mosaic virus]	Japanese yam mosaic virus	Blastx
SRR30294453	NODE_209_length_2236_cov_39.792102	76.3	2236	700	1.005714	0.00e+00	acc|GENBANK|ABY48141.1|GENBANK|EU306659|oligopeptidase A [Medicago truncatula]	Medicago truncatula	Blastx
SRR30294453	NODE_1870_length_1938_cov_14.441995	79.6	1938	686	0.835277	0.00e+00	acc|GENBANK|WNO13952.1|GENBANK|OQ968299|coat protein [Guapo partitivirus]	Guapo partitivirus	Blastx
SRR30294453	NODE_2764_length_2041_cov_10.368028	71.9	2041	630	0.944444	4.12e-294	acc|REFSEQ|YP_004061438.1|REFSEQ|NC_014765|hypothetical protein [Bathycoccus sp. RCC1105 virus BpV1]	Bathycoccus sp. RCC1105 virus BpV1	Blastx
SRR30294453	NODE_297_length_2087_cov_27.313535	60.0	2087	623	1.008026	7.08e-273	acc|GENBANK|BAL14837.1|GENBANK|AB682995|endo-1,4-b-D-glucanase [Oryza sativa Japonica Group]	Oryza sativa Japonica Group	Blastx
SRR30294453	NODE_2618_length_1427_cov_23.837159	86.4	1427	405	1.000000	7.63e-252	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR30294453	NODE_2613_length_1086_cov_48244.808167	96.9	1086	594	0.535354	1.09e-220	acc|GENBANK|ACK86674.1|GENBANK|FJ485684|RNA-dependent RNA polymerase [Broad bean wilt virus 2]	Broad bean wilt virus 2	Blastx
SRR30294453	NODE_3229_length_1732_cov_14.159506	73.5	1732	564	0.750000	2.02e-217	acc|GENBANK|AWA44801.1|GENBANK|MH182523|ATP-dependent 6-phosphofructokinase [Saccharum officinarum]	Saccharum officinarum	Blastx
SRR30294453	NODE_8354_length_1238_cov_9.062241	77.7	1238	2466	0.169100	3.98e-201	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR30294453	NODE_5911_length_1622_cov_7.178729	58.1	1622	819	0.628816	3.10e-194	acc|GENBANK|QKF94107.1|GENBANK|MT418680|eukaryotic translation elongation factor 2 [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR30294453	NODE_1965_length_1538_cov_62.283056	87.3	1538	518	0.592664	2.08e-186	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR30294453	NODE_14361_length_1603_cov_18.797452	53.3	1603	783	0.749681	9.31e-183	acc|GENBANK|QFG73724.1|GENBANK|MN448270|Hsp90 protein [Megaviridae environmental sample]	Megaviridae environmental sample	Blastx
SRR30294453	NODE_21748_length_1291_cov_4.805246	69.2	1291	378	0.917989	9.15e-181	acc|GENBANK|ACN72775.1|GENBANK|FJ791046|delta-12 oleate desaturase [Helianthus annuus]	Helianthus annuus	Blastx
SRR30294453	NODE_908_length_1597_cov_37.117647	50.5	1597	1097	0.487694	1.01e-180	acc|GENBANK|QBK88446.1|GENBANK|MK500389|isoleucyl-tRNA synthetase [Mimivirus LCMiAC01]	Mimivirus LCMiAC01	Blastx
SRR30294453	NODE_3183_length_1520_cov_13.052455	68.2	1520	405	0.930864	9.85e-180	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR30294453	NODE_3495_length_809_cov_53028.243557	100	809	3117	0.086301	4.38e-170	acc|GENBANK|AJD23395.1|NEIGHBOR|KJ789138|polyprotein [Japanese yam mosaic virus]	Japanese yam mosaic virus	Blastx
SRR30294453	NODE_24526_length_1180_cov_4.066260	89.5	1180	258	1.000000	1.65e-168	acc|GENBANK|WMV02893.1|GENBANK|OP630990|alpha-tubulin [Diderma spumarioides]	Diderma spumarioides	Blastx
SRR30294453	NODE_16424_length_905_cov_9.690367	87.4	905	2466	0.122060	1.75e-167	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR30294453	NODE_21142_length_1768_cov_17.884726	51.3	1768	489	1.000000	7.59e-161	acc|GENBANK|QBK85775.1|GENBANK|MK500327|aspartyl/asparaginyl-tRNA synthetase [Marseillevirus LCMAC101]	Marseillevirus LCMAC101	Blastx
SRR30294453	NODE_25187_length_939_cov_14.479029	73.9	939	383	0.770235	2.73e-160	acc|GENBANK|AJA91762.1|GENBANK|KM434202|dihydroflavonol 4-reductase [Allium cepa]	Allium cepa	Blastx
SRR30294453	NODE_24898_length_755_cov_4.150970	89.3	755	258	0.945736	4.23e-160	acc|GENBANK|WMV02893.1|GENBANK|OP630990|alpha-tubulin [Diderma spumarioides]	Diderma spumarioides	Blastx
SRR30294453	NODE_594_length_1556_cov_5.471438	58.3	1556	407	0.995086	2.70e-158	acc|GENBANK|ARF08154.1|GENBANK|KY684083|acetamidase/formamidase family protein [Catovirus CTV1]	Catovirus CTV1	Blastx
SRR30294453	NODE_3843_length_903_cov_3.356322	78.5	903	925	0.321081	3.27e-158	acc|GENBANK|ABY48139.1|GENBANK|EU306659|NORK [Medicago truncatula]	Medicago truncatula	Blastx
SRR30294453	NODE_19635_length_1250_cov_7.368118	57.7	1250	1263	0.330958	6.95e-158	acc|GENBANK|AAL14452.1|GENBANK|AF397035|valyl-tRNA-synthetase G7a/Bat6 [Mus musculus]	Mus musculus	Blastx
SRR30294453	NODE_20771_length_899_cov_6.885681	83.3	899	2466	0.121655	8.56e-158	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR30294453	NODE_22114_length_966_cov_4.901393	67.7	966	557	0.561939	1.28e-150	acc|GENBANK|WGU26825.1|GENBANK|OQ503488|putative acyl-activating enzyme 5 [Triticum monococcum]	Triticum monococcum	Blastx
SRR30294453	NODE_6271_length_1499_cov_22.702592	62.0	1499	558	0.679211	5.10e-147	acc|GENBANK|QOR60244.1|GENBANK|MK522034|hypothetical protein [Bathycoccus sp. RCC716 virus 1]	Bathycoccus sp. RCC716 virus 1	Blastx
SRR30294453	NODE_16_length_2379_cov_21.114663	43.8	2379	590	0.998305	5.37e-144	acc|GENBANK|XDR79733.1|GENBANK|PQ109088|ATP-dependent zinc metalloprotease FtsH 3 [Micromonas commoda virus]	Micromonas commoda virus	Blastx
SRR30294453	NODE_8475_length_903_cov_5.390805	72.9	903	461	0.624729	4.35e-143	acc|GENBANK|AAL14456.1|GENBANK|AF397036|heat shock protein Hsc70t [Mus musculus]	Mus musculus	Blastx
SRR30294453	NODE_2781_length_3057_cov_195.299934	36.5	3057	679	1.022091	5.89e-142	acc|GENBANK|AYV78344.1|GENBANK|MK072075|S9 family peptidase [Edafosvirus sp.]	Edafosvirus sp.	Blastx
SRR30294453	NODE_262_length_1564_cov_45.459177	51.6	1564	558	0.781362	1.64e-140	acc|GENBANK|QOR60244.1|GENBANK|MK522034|hypothetical protein [Bathycoccus sp. RCC716 virus 1]	Bathycoccus sp. RCC716 virus 1	Blastx
SRR30294453	NODE_23379_length_995_cov_7.886694	71.9	995	2466	0.134225	2.32e-139	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR30294453	NODE_108_length_1185_cov_23.958333	56.0	1185	653	0.525268	4.43e-139	acc|GENBANK|QBK88577.1|GENBANK|MK500392|threonyl-tRNA synthetase [Mimivirus LCMiAC01]	Mimivirus LCMiAC01	Blastx
SRR30294453	NODE_11440_length_938_cov_8.299448	67.8	938	631	0.472266	4.61e-139	acc|GENBANK|AWA44806.1|GENBANK|MH182523|hypothetical protein [Saccharum officinarum]	Saccharum officinarum	Blastx
SRR30294453	NODE_21240_length_1372_cov_4.836445	48.5	1372	1508	0.302387	3.44e-138	acc|GENBANK|CAJ00278.1|GENBANK|AJ966990|hypothetical protein [Lotus japonicus]	Lotus japonicus	Blastx
SRR30294453	NODE_7859_length_898_cov_8.976879	66.6	898	405	0.738272	1.68e-136	acc|GENBANK|WGU26824.1|GENBANK|OQ503488|eukaryotic initiation factor 4A-III B-like [Triticum monococcum]	Triticum monococcum	Blastx
SRR30294453	NODE_2519_length_1292_cov_12.130262	52.4	1292	423	1.002364	1.82e-132	acc|GENBANK|CAA38181.1|GENBANK|X54284|phosphoglycerate kinase [Trichoderma viride]	Trichoderma viride	Blastx
SRR30294453	NODE_867_length_1269_cov_13.586570	50.1	1269	531	0.751412	2.03e-132	acc|GENBANK|QBK88836.1|GENBANK|MK500400|CTP synthetase [Mimivirus LCMiAC01]	Mimivirus LCMiAC01	Blastx
SRR30294453	NODE_7794_length_1566_cov_12.867580	48.4	1566	621	0.758454	1.92e-129	acc|GENBANK|AAK84478.1|GENBANK|AF275345|unknown [Solanum lycopersicum]	Solanum lycopersicum	Blastx
SRR30294453	NODE_7920_length_966_cov_29.206860	63.4	966	524	0.520992	7.68e-129	acc|REFSEQ|YP_010781689.1|REFSEQ|NC_075039|prolyl-tRNA synthetase [Tupanvirus soda lake]	Tupanvirus soda lake	Blastx
SRR30294453	NODE_3162_length_1337_cov_26.766871	53.2	1337	385	0.903896	1.70e-127	acc|GENBANK|AQN68505.1|GENBANK|KY110734|glutamine synthetase [Saudi moumouvirus]	Saudi moumouvirus	Blastx
SRR30294453	NODE_2381_length_1055_cov_13.565558	54.9	1055	706	0.531161	6.53e-126	acc|GENBANK|WGU26822.1|GENBANK|OQ503488|OPT oligopeptide transporter protein [Triticum monococcum]	Triticum monococcum	Blastx
SRR30294453	NODE_23930_length_857_cov_35.824029	63.8	857	388	0.726804	1.25e-123	acc|GENBANK|AAU93529.1|GENBANK|AY691949|alcohol dehydrogenase 1 [Zea mays]	Zea mays	Blastx
SRR30294453	NODE_21468_length_922_cov_19.640045	83.2	922	518	0.424710	1.40e-123	acc|GENBANK|ABY48142.1|GENBANK|EU306659|serine-hydroxymethyltransferase [Medicago truncatula]	Medicago truncatula	Blastx
SRR30294453	NODE_1175_length_1815_cov_25.867003	39.1	1815	1040	0.541346	1.51e-123	acc|REFSEQ|YP_010780932.1|REFSEQ|NC_075038|putative ATP-citrate synthase isoform X3 [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
SRR30294453	NODE_16329_length_1158_cov_10.865778	57.7	1158	875	0.372571	9.57e-123	acc|GENBANK|BDT62894.1|GENBANK|LC738879|DNA ligase 1-like protein [Trachysalambria curvirostris majanivirus]	Trachysalambria curvirostris majanivirus	Blastx
SRR30294453	NODE_617_length_1327_cov_25.204019	55.7	1327	537	0.625698	1.48e-122	acc|GENBANK|AYV78425.1|GENBANK|MK072077|glutamine--tRNA ligase-like isoform X1 [Edafosvirus sp.]	Edafosvirus sp.	Blastx
SRR30294453	NODE_24728_length_843_cov_35.693827	64.2	843	737	0.378562	9.28e-122	acc|GENBANK|CAK7597324.1|GENBANK|OZ003748|Vesicle-fusing ATPase [Catovirus sp. 'naegleriensis']	Catovirus sp. 'naegleriensis'	Blastx
SRR30294453	NODE_20610_length_1035_cov_26.326347	70.5	1035	689	0.393324	3.25e-120	acc|GENBANK|ARF10988.1|GENBANK|KY684105|Hsp70 protein [Hokovirus HKV1]	Hokovirus HKV1	Blastx
SRR30294453	NODE_22515_length_641_cov_10.500000	91.1	641	2466	0.086375	5.36e-120	acc|GENBANK|AOZ57106.1|GENBANK|KX608896|Serine threonine-protein kinase TOR [Saccharum hybrid cultivar R570]	Saccharum hybrid cultivar R570	Blastx
SRR30294453	NODE_3069_length_847_cov_2.314496	94.7	847	246	0.772358	1.47e-119	acc|GENBANK|ARF10610.1|GENBANK|KY684104|ubiquitin family protein [Hokovirus HKV1]	Hokovirus HKV1	Blastx
SRR30294453	NODE_22883_length_1041_cov_4.285714	60.3	1041	461	0.665944	1.79e-119	acc|GENBANK|AAL14456.1|GENBANK|AF397036|heat shock protein Hsc70t [Mus musculus]	Mus musculus	Blastx
SRR30294453	NODE_7706_length_2013_cov_11.753030	42.9	2013	584	0.801370	1.77e-118	acc|GENBANK|QKF93676.1|GENBANK|MT418680|arginyl-tRNA synthetase [Fadolivirus FV1/VV64]	Fadolivirus FV1/VV64	Blastx
SRR30294453	NODE_2642_length_1902_cov_16.347780	44.6	1902	936	0.483974	1.66e-116	acc|GENBANK|QFG74471.1|GENBANK|MN448288|glycine cleavage system P-protein [Megaviridae environmental sample]	Megaviridae environmental sample	Blastx
SRR30294453	NODE_22389_length_1349_cov_14.478723	48.4	1349	497	0.760563	1.84e-115	acc|REFSEQ|YP_010780494.1|REFSEQ|NC_075038|aspartyl-tRNA synthetase [Tupanvirus deep ocean]	Tupanvirus deep ocean	Blastx
SRR30294453	NODE_3467_length_1140_cov_57.261969	48.5	1140	362	0.950276	4.66e-115	acc|GENBANK|AGE56808.1|GENBANK|JX997177|agmatine deiminase [Acanthocystis turfacea Chlorella virus NE-JV-2]	Acanthocystis turfacea Chlorella virus NE-JV-2	Blastx
