Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR17635183	NC_000947.1	229291	55.68	2680.2381	True	/data/output/mapping/map2Ref/SRR17635183/NC_000947.1.consensus.fasta
SRR17635183	NC_001445.1	25907	2.46	95.6563	False	/data/output/mapping/map2Ref/SRR17635183/NC_001445.1.consensus.fasta
SRR17635183	NC_001616.1	6	0.79	0.0471	False	/data/output/mapping/map2Ref/SRR17635183/NC_001616.1.consensus.fasta
SRR17635183	NC_001721.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_001721.1.consensus.fasta
SRR17635183	NC_001777.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_001777.1.consensus.fasta
SRR17635183	NC_001812.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_001812.1.consensus.fasta
SRR17635183	NC_001841.1	14	1.43	0.1054	False	/data/output/mapping/map2Ref/SRR17635183/NC_001841.1.consensus.fasta
SRR17635183	NC_002509.2	6051	2.70	41.4412	False	/data/output/mapping/map2Ref/SRR17635183/NC_002509.2.consensus.fasta
SRR17635183	NC_003003.1	48	6.92	0.4589	False	/data/output/mapping/map2Ref/SRR17635183/NC_003003.1.consensus.fasta
SRR17635183	NC_003004.1	185	27.70	4.7788	False	/data/output/mapping/map2Ref/SRR17635183/NC_003004.1.consensus.fasta
SRR17635183	NC_003492.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_003492.1.consensus.fasta
SRR17635183	NC_004011.1	10	1.03	0.0641	False	/data/output/mapping/map2Ref/SRR17635183/NC_004011.1.consensus.fasta
SRR17635183	NC_004667.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_004667.1.consensus.fasta
SRR17635183	NC_004706.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_004706.1.consensus.fasta
SRR17635183	NC_004752.1	10841	0.91	39.7441	False	/data/output/mapping/map2Ref/SRR17635183/NC_004752.1.consensus.fasta
SRR17635183	NC_005289.1	33	1.56	0.2555	False	/data/output/mapping/map2Ref/SRR17635183/NC_005289.1.consensus.fasta
SRR17635183	NC_005290.1	35	1.36	0.4713	False	/data/output/mapping/map2Ref/SRR17635183/NC_005290.1.consensus.fasta
SRR17635183	NC_009010.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_009010.1.consensus.fasta
SRR17635183	NC_010538.1	12	0.55	0.0636	False	/data/output/mapping/map2Ref/SRR17635183/NC_010538.1.consensus.fasta
SRR17635183	NC_011541.1	25100	3.15	157.1988	False	/data/output/mapping/map2Ref/SRR17635183/NC_011541.1.consensus.fasta
SRR17635183	NC_014742.1	13775	1.45	129.1741	False	/data/output/mapping/map2Ref/SRR17635183/NC_014742.1.consensus.fasta
SRR17635183	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_016003.1.consensus.fasta
SRR17635183	NC_018093.1	13	1.51	0.0587	False	/data/output/mapping/map2Ref/SRR17635183/NC_018093.1.consensus.fasta
SRR17635183	NC_018175.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_018175.1.consensus.fasta
SRR17635183	NC_018455.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_018455.1.consensus.fasta
SRR17635183	NC_019412.1	11	1.06	0.0817	False	/data/output/mapping/map2Ref/SRR17635183/NC_019412.1.consensus.fasta
SRR17635183	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_022895.1.consensus.fasta
SRR17635183	NC_025252.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_025252.1.consensus.fasta
SRR17635183	NC_026248.1	114781	85.68	1737.5815	True	/data/output/mapping/map2Ref/SRR17635183/NC_026248.1.consensus.fasta
SRR17635183	NC_027212.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_027212.1.consensus.fasta
SRR17635183	NC_028111.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_028111.1.consensus.fasta
SRR17635183	NC_031763.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_031763.1.consensus.fasta
SRR17635183	NC_031766.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_031766.1.consensus.fasta
SRR17635183	NC_034250.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_034250.1.consensus.fasta
SRR17635183	NC_038381.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_038381.1.consensus.fasta
SRR17635183	NC_038561.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_038561.1.consensus.fasta
SRR17635183	NC_038986.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR17635183/NC_038986.1.consensus.fasta
