Sample	RefId	MappedReads	PercentGenomeCovered	MeanCoverage	PassFilter	ConsensusFile
SRR13270795	NC_000947.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_000947.1.consensus.fasta
SRR13270795	NC_001445.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_001445.1.consensus.fasta
SRR13270795	NC_001616.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_001616.1.consensus.fasta
SRR13270795	NC_001721.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_001721.1.consensus.fasta
SRR13270795	NC_001777.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_001777.1.consensus.fasta
SRR13270795	NC_001812.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_001812.1.consensus.fasta
SRR13270795	NC_001841.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_001841.1.consensus.fasta
SRR13270795	NC_002509.2	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_002509.2.consensus.fasta
SRR13270795	NC_003003.1	455752	62.88	6584.6696	True	/data/output/mapping/map2Ref/SRR13270795/NC_003003.1.consensus.fasta
SRR13270795	NC_003004.1	1690794	67.17	44369.8783	True	/data/output/mapping/map2Ref/SRR13270795/NC_003004.1.consensus.fasta
SRR13270795	NC_003492.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_003492.1.consensus.fasta
SRR13270795	NC_004011.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_004011.1.consensus.fasta
SRR13270795	NC_004667.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_004667.1.consensus.fasta
SRR13270795	NC_004706.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_004706.1.consensus.fasta
SRR13270795	NC_004752.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_004752.1.consensus.fasta
SRR13270795	NC_005289.1	70540	5.69	532.6859	False	/data/output/mapping/map2Ref/SRR13270795/NC_005289.1.consensus.fasta
SRR13270795	NC_005290.1	73200	4.29	956.7780	False	/data/output/mapping/map2Ref/SRR13270795/NC_005290.1.consensus.fasta
SRR13270795	NC_009010.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_009010.1.consensus.fasta
SRR13270795	NC_010538.1	3	0.98	0.0153	False	/data/output/mapping/map2Ref/SRR13270795/NC_010538.1.consensus.fasta
SRR13270795	NC_011541.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_011541.1.consensus.fasta
SRR13270795	NC_014742.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_014742.1.consensus.fasta
SRR13270795	NC_016003.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_016003.1.consensus.fasta
SRR13270795	NC_018093.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_018093.1.consensus.fasta
SRR13270795	NC_018175.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_018175.1.consensus.fasta
SRR13270795	NC_018455.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_018455.1.consensus.fasta
SRR13270795	NC_019412.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_019412.1.consensus.fasta
SRR13270795	NC_022895.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_022895.1.consensus.fasta
SRR13270795	NC_025252.1	0	0.00	0.0000	False	/data/output/mapping/map2Ref/SRR13270795/NC_025252.1.consensus.fasta
